Date	Time	T	I	N	S	U
07/01/2017	02:05:00	2.820479155	0	0.009596739	23.13450432	0.092302213
07/01/2017	03:05:00	2.994066	0	0.009436243	23.18398285	0.076855182
07/01/2017	04:05:00	3.038177729	0	0.009356046	23.20015717	0.073345423
07/01/2017	05:05:00	2.957032681	0	0.009385799	23.18384552	0.075396767
07/01/2017	06:05:00	2.826627731	0	0.009507013	23.14383507	0.075264228
07/01/2017	07:05:00	2.647363901	0	0.009725039	23.08090401	0.07830817
07/01/2017	08:05:00	2.506965876	0	0.010087693	22.98636246	0.086442511
07/01/2017	09:05:00	2.456092119	6.493684769	0.01038321	22.91006088	0.078291838
07/01/2017	10:05:00	2.601294756	23.93805122	0.010416947	22.89553261	0.056577367
07/01/2017	11:05:00	2.8749156	32.9980278	0.010325832	22.91150284	0.028816511
07/01/2017	12:05:00	3.169067144	31.45901489	0.010218695	22.92979813	0.012792526
07/01/2017	13:05:00	3.408157587	22.51074982	0.010156489	22.93252945	0.037351607
07/01/2017	14:05:00	3.568228006	16.86829758	0.010187016	22.90583229	0.079968706
07/01/2017	15:05:00	3.671722889	2.464984894	0.010189465	22.88081741	0.105553635
07/01/2017	16:05:00	3.69673562	0	0.010294784	22.84152222	0.104093163
07/01/2017	17:05:00	3.705876112	0	0.010445096	22.80473518	0.098780217
07/01/2017	18:05:00	3.668061733	0	0.010544084	22.78093338	0.090424079
07/01/2017	19:05:00	3.593105316	0	0.010604722	22.76622391	0.079999708
07/01/2017	20:05:00	3.519690514	0	0.010666395	22.75484848	0.059274331
07/01/2017	21:05:00	3.444500208	0	0.010748012	22.73937988	0.032772254
07/01/2017	22:05:00	3.361983538	0	0.010824196	22.72065544	0.014742954
07/01/2017	23:05:00	3.277715206	0	0.010839016	22.71225166	0.027723039
08/01/2017	00:05:00	3.3288517	0	0.01073285	22.74630928	0.062506562
08/01/2017	01:05:00	3.446234941	0	0.010556275	22.8052597	0.08553159
08/01/2017	02:05:00	3.564681292	0	0.010381472	22.85784531	0.087610112
08/01/2017	03:05:00	3.715568781	0	0.010163827	22.92170715	0.087970469
08/01/2017	04:05:00	3.823251009	0	0.009959441	22.97157478	0.075320965
08/01/2017	05:05:00	3.836265326	0	0.009852368	22.98690033	0.065816777
08/01/2017	06:05:00	3.78719759	0	0.009852902	22.97642517	0.077420425
08/01/2017	07:05:00	3.698769569	0	0.009936468	22.94674873	0.096153109
08/01/2017	08:05:00	3.638973713	0	0.010127723	22.89441681	0.109880363
08/01/2017	09:05:00	3.611913204	13.37047482	0.010323971	22.83793449	0.117497052
08/01/2017	10:05:00	3.620783091	31.52540588	0.010445538	22.79541969	0.12302733
08/01/2017	11:05:00	3.656309128	52.58942032	0.010415703	22.78337288	0.119302856
08/01/2017	12:05:00	3.74345994	51.21227646	0.010229745	22.80759048	0.109514283
08/01/2017	13:05:00	3.875192642	39.25400543	0.01000798	22.84693909	0.099930167
08/01/2017	14:05:00	4.002155304	24.13610077	0.009815448	22.88386726	0.091663637
08/01/2017	15:05:00	4.11748457	3.712890148	0.009629445	22.9228096	0.079502966
08/01/2017	16:05:00	4.207381248	0	0.009456927	22.96053505	0.060461322
08/01/2017	17:05:00	4.24392271	0	0.009347244	22.98135185	0.044567096
08/01/2017	18:05:00	4.205499649	0	0.009344758	22.97700691	0.037381975
08/01/2017	19:05:00	4.093882561	0	0.009523315	22.93611717	0.042644981
08/01/2017	20:05:00	3.980816126	0	0.009971012	22.84798241	0.053858928
08/01/2017	21:05:00	3.874388218	0	0.010602794	22.72890091	0.066281244
08/01/2017	22:05:00	3.773954391	0	0.011165443	22.62092018	0.079097748
08/01/2017	23:05:00	3.651327372	0	0.011428134	22.56394768	0.089298456
09/01/2017	00:05:00	3.488635063	0	0.011215798	22.58835411	0.097845673
09/01/2017	01:05:00	3.356647491	0	0.010750664	22.66036797	0.104092526
09/01/2017	02:05:00	3.301701784	0	0.010270747	22.74313354	0.097298661
09/01/2017	03:05:00	3.368386507	0	0.009789858	22.83789635	0.081416783
09/01/2017	04:05:00	3.495807409	0	0.009368247	22.92095184	0.064572205
09/01/2017	05:05:00	3.5997293	0	0.009090326	22.96899605	0.045759083
09/01/2017	06:05:00	3.644653559	0	0.008947987	22.98592758	0.029313065
09/01/2017	07:05:00	3.590044975	0	0.00896355	22.975317	0.004736459
09/01/2017	08:05:00	3.529093027	0	0.009230288	22.93205643	0.031694061
09/01/2017	09:05:00	3.499456406	11.10796452	0.009650486	22.86479568	0.048756157
09/01/2017	10:05:00	3.495708466	24.06316757	0.010148122	22.77920914	0.070365435
09/01/2017	11:05:00	3.512603045	35.57103729	0.010536478	22.70275688	0.080528933
09/01/2017	12:05:00	3.548881769	36.85361099	0.010360156	22.71170998	0.087086365
09/01/2017	13:05:00	3.644937754	31.59058189	0.009894272	22.77099419	0.103054262
09/01/2017	14:05:00	3.739418983	20.32974815	0.00942743	22.83382225	0.10300902
09/01/2017	15:05:00	3.880923271	4.252574444	0.008934272	22.91281891	0.092291929
09/01/2017	16:05:00	4.083367825	0	0.008524704	22.98282814	0.075439905
09/01/2017	17:05:00	4.187610149	0	0.008289234	23.01616669	0.055721369
09/01/2017	18:05:00	4.173484325	0	0.00815334	23.02939034	0.046117947
09/01/2017	19:05:00	4.085217476	0	0.008103948	23.02939987	0.040851257
09/01/2017	20:05:00	3.952522755	0	0.008141603	23.01878738	0.054844485
09/01/2017	21:05:00	3.815243006	0	0.008285464	22.99016571	0.077488569
09/01/2017	22:05:00	3.676653385	0	0.00863081	22.92954254	0.109274876
09/01/2017	23:05:00	3.531594038	0	0.009020244	22.86018372	0.124705757
10/01/2017	00:05:00	3.361207008	0	0.009060965	22.8348732	0.129575864
10/01/2017	01:05:00	3.174299717	0	0.008865564	22.84240341	0.127808789
10/01/2017	02:05:00	2.994497299	0	0.008641841	22.85873032	0.120875505
10/01/2017	03:05:00	2.904016256	0	0.008465257	22.88054848	0.111906618
10/01/2017	04:05:00	2.876529455	0	0.00835587	22.90298653	0.099823125
10/01/2017	05:05:00	2.932914495	0	0.008261802	22.93216515	0.08261256
10/01/2017	06:05:00	3.070085287	0	0.008129848	22.97003174	0.064579207
10/01/2017	07:05:00	3.147033691	0	0.008047256	22.98491478	0.048204218
10/01/2017	08:05:00	3.161871195	0	0.008043935	22.98011398	0.040118005
10/01/2017	09:05:00	3.113481522	7.134123325	0.008126741	22.95918465	0.053705244
10/01/2017	10:05:00	3.065052748	18.92402649	0.008332064	22.91687584	0.069839162
10/01/2017	11:05:00	3.04234457	19.30876732	0.008653547	22.85390091	0.087665583
10/01/2017	12:05:00	3.042583466	22.52769279	0.008982453	22.78836441	0.101531678
10/01/2017	13:05:00	3.054430962	17.40126801	0.009083886	22.75603867	0.097107884
10/01/2017	14:05:00	3.161818981	13.22351742	0.008915173	22.77125359	0.082093438
10/01/2017	15:05:00	3.340994596	2.802439451	0.008631373	22.81349945	0.070375494
10/01/2017	16:05:00	3.484378576	0	0.008390958	22.84740257	0.063327241
10/01/2017	17:05:00	3.587407351	0	0.008197472	22.87170029	0.053021371
10/01/2017	18:05:00	3.658027887	0	0.008052494	22.887743	0.039301824
10/01/2017	19:05:00	3.654554844	0	0.007990106	22.88912582	0.02167084
10/01/2017	20:05:00	3.558766365	0	0.008041769	22.87619972	0.010679741
10/01/2017	21:05:00	3.452159166	0	0.00827397	22.85009384	0.044381476
10/01/2017	22:05:00	3.342067242	0	0.008621282	22.80789375	0.049818998
10/01/2017	23:05:00	3.226667404	0	0.008998036	22.75597954	0.05784011
11/01/2017	00:05:00	3.103053808	0	0.009430195	22.69607162	0.080292829
11/01/2017	01:05:00	2.955227137	0	0.009612999	22.65781975	0.089328628
11/01/2017	02:05:00	2.793521404	0	0.009306858	22.67442322	0.092765586
11/01/2017	03:05:00	2.694648981	0	0.008879494	22.70862389	0.102128314
11/01/2017	04:05:00	2.60768795	0	0.008500538	22.73937798	0.109446907
11/01/2017	05:05:00	2.593663931	0	0.008166376	22.77196503	0.109438331
11/01/2017	06:05:00	2.600545645	0	0.007919715	22.79629707	0.104754912
11/01/2017	07:05:00	2.551493406	0	0.007781389	22.80483055	0.103346114
11/01/2017	08:05:00	2.466251373	0	0.007723091	22.80064964	0.116034918
11/01/2017	09:05:00	2.325866938	13.58344746	0.007759875	22.78104782	0.129668194
11/01/2017	10:05:00	2.226167679	17.19410706	0.007872099	22.75409508	0.123861742
11/01/2017	11:05:00	2.17511487	18.93294716	0.008020064	22.72300911	0.119682012
11/01/2017	12:05:00	2.19491291	34.69972229	0.008165408	22.69875717	0.097425856
11/01/2017	13:05:00	2.317207813	60.43297958	0.008239802	22.68748283	0.063643925
11/01/2017	14:05:00	2.735070705	40.65807343	0.008195699	22.69986725	0.027059555
11/01/2017	15:05:00	3.09544158	6.907034397	0.008200363	22.69641685	0.012587815
11/01/2017	16:05:00	3.185520411	0	0.008414688	22.66469955	0.021246069
11/01/2017	17:05:00	3.156652451	0	0.008833218	22.61473465	0.028883378
11/01/2017	18:05:00	3.089182377	0	0.009258663	22.56268501	0.046837825
11/01/2017	19:05:00	2.983605862	0	0.00956667	22.51683807	0.074791654
11/01/2017	20:05:00	2.886977196	0	0.009744107	22.48705292	0.090229795
11/01/2017	21:05:00	2.804486036	0	0.009782187	22.46916771	0.109716351
11/01/2017	22:05:00	2.810198784	0	0.009594494	22.48146439	0.133295223
11/01/2017	23:05:00	2.883791208	0	0.009411472	22.50464821	0.14784426
12/01/2017	00:05:00	2.943615437	0	0.009297079	22.52778625	0.133422577
12/01/2017	01:05:00	2.948964357	0	0.009225888	22.54585648	0.1061237
12/01/2017	02:05:00	2.929622412	0	0.009183799	22.56404495	0.097135186
12/01/2017	03:05:00	2.923165321	0	0.009149917	22.58656883	0.103257931
12/01/2017	04:05:00	2.921477556	0	0.009132664	22.61252022	0.105224093
12/01/2017	05:05:00	2.90533042	0	0.009136544	22.63846016	0.098449635
12/01/2017	06:05:00	2.88389802	0	0.00914866	22.66351509	0.094316124
12/01/2017	07:05:00	2.879405737	0	0.009155554	22.69003105	0.10540627
12/01/2017	08:05:00	2.912928343	0	0.009155182	22.71727943	0.109728378
12/01/2017	09:05:00	2.954487562	19.35848618	0.009144971	22.74044609	0.099520165
12/01/2017	10:05:00	3.016520262	41.45933914	0.009120718	22.76130676	0.092619226
12/01/2017	11:05:00	3.094275951	57.93416977	0.009083753	22.78201294	0.090875925
12/01/2017	12:05:00	3.178965807	60.54347229	0.009044771	22.8013649	0.085908306
12/01/2017	13:05:00	3.262069225	52.10283661	0.009001512	22.81836128	0.08254439
12/01/2017	14:05:00	3.339068174	28.88362312	0.008943835	22.83575058	0.085549413
12/01/2017	15:05:00	3.40732193	6.181892872	0.008879212	22.85447884	0.100280607
12/01/2017	16:05:00	3.458639622	0	0.008832662	22.87243843	0.100072415
12/01/2017	17:05:00	3.480162859	0	0.00880698	22.88606834	0.090645151
12/01/2017	18:05:00	3.48920989	0	0.008789054	22.8967495	0.088867501
12/01/2017	19:05:00	3.423260212	0	0.008765917	22.90722656	0.093055008
12/01/2017	20:05:00	3.35848999	0	0.008740235	22.91667938	0.09350739
12/01/2017	21:05:00	3.289865494	0	0.008734326	22.92225075	0.081080549
12/01/2017	22:05:00	3.211052179	0	0.008753692	22.92262459	0.070863855
12/01/2017	23:05:00	3.125304461	0	0.00877408	22.9203701	0.060141436
13/01/2017	00:05:00	3.036526442	0	0.008794816	22.91560364	0.051462527
13/01/2017	01:05:00	2.940810204	0	0.008845561	22.9040432	0.034916861
13/01/2017	02:05:00	2.835558891	0	0.008942114	22.8816452	0.021388512
13/01/2017	03:05:00	2.727745295	0	0.009055847	22.85411072	0.012766219
13/01/2017	04:05:00	2.637025833	0	0.009107345	22.84000778	0.005521359
13/01/2017	05:05:00	2.620427847	0	0.009068755	22.84606743	0.021416498
13/01/2017	06:05:00	2.622868538	0	0.009014153	22.85493088	0.01950316
