Date	Precip	Tair	RH	Twater
1/11/1959	0.1	6.7	88	7.4
2/11/1959	0	7.4	89	7.6
3/11/1959	0	5.7	83	7
4/11/1959	2.4	5	82	6.9
5/11/1959	2.3	4.6	90	6.9
6/11/1959	0.1	5	85	6.9
7/11/1959	0	4.7	81	6.7
8/11/1959	0	3.1	82	6.3
9/11/1959	0	2.5	86	6.2
10/11/1959	1	4.8	82	6.8
11/11/1959	0.1	4.6	85	6.8
12/11/1959	0	4.2	85	6.6
13/11/1959	1.1	4.9	79	6.8
14/11/1959	12.5	4.7	92	7.4
15/11/1959	0	5	90	6.9
16/11/1959	1.6	6.9	84	7.4
17/11/1959	2.7	5.1	85	7
18/11/1959	0.1	5.4	86	7
19/11/1959	0	5.4	86	7
20/11/1959	0	3.8	85	6.5
21/11/1959	0	3.8	92	6.6
22/11/1959	0	4.9	82	6.8
23/11/1959	0	2.4	86	6.1
24/11/1959	0	-0.4	81	5.3
25/11/1959	0	-0.4	83	5.3
26/11/1959	0	0.6	85	5.6
27/11/1959	5.9	2.4	90	6.4
28/11/1959	0	5.9	89	7.2
29/11/1959	0	5.2	87	7
30/11/1959	0	3	92	6.4
1/12/1959	0.1	2.2	97	6.3
2/12/1959	0	3.7	92	6.6
3/12/1959	1.5	5.2	82	6.9
4/12/1959	0	5	75	6.7
5/12/1959	0	4.1	85	6.6
6/12/1959	0	0.6	97	5.8
7/12/1959	0.9	2.1	84	6.1
8/12/1959	0.3	2.3	87	6.1
9/12/1959	0	3.4	83	6.4
10/12/1959	0	1.3	86	5.8
11/12/1959	0.2	1.1	82	5.7
12/12/1959	0.4	0.3	93	5.7
13/12/1959	0.1	0.2	91	5.6
14/12/1959	0	0.1	80	5.4
15/12/1959	0	-0.9	78	5.1
16/12/1959	0	-2	94	5
17/12/1959	1.3	5.5	85	7.1
18/12/1959	0.2	7.5	69	7.3
19/12/1959	0.7	6	75	7
20/12/1959	4.5	8.7	88	8.1
21/12/1959	0.4	4.4	80	6.6
22/12/1959	1.3	3.2	85	6.4
23/12/1959	0.3	7.9	81	7.6
24/12/1959	1.5	4	88	6.7
25/12/1959	4.3	6.9	79	7.5
26/12/1959	9.9	10.5	73	8.6
27/12/1959	7.5	9.4	68	8.1
28/12/1959	7.9	6.2	87	7.5
29/12/1959	2.9	5.4	82	7
30/12/1959	0	10.2	74	8.1
31/12/1959	0	6.3	85	7.2
1/1/1960	2.2	10.3	72	8.2
2/1/1960	5.5	7.9	84	7.9
3/1/1960	0.7	8.2	81	7.7
4/1/1960	0	3.8	86	6.5
5/1/1960	3.6	6.2	90	7.4
6/1/1960	0	4.1	70	6.4
7/1/1960	0.2	4.9	76	6.7
8/1/1960	4.8	4	86	6.8
9/1/1960	1.5	-3.9	75	4.2
10/1/1960	0	-5.5	71	3.7
11/1/1960	1.2	-2.9	74	4.5
12/1/1960	0.3	-6.4	71	3.4
13/1/1960	0	-10.2	82	2.5
14/1/1960	0.1	-10.8	85	2.4
15/1/1960	0	-7.6	66	3
16/1/1960	0.1	-7.3	78	3.3
17/1/1960	0.3	-4.9	86	4.1
18/1/1960	0.1	0.5	83	5.6
19/1/1960	6.3	2.2	74	6.1
20/1/1960	0	3.3	67	6.1
21/1/1960	6	1	92	6.1
22/1/1960	0.2	2.8	99	6.5
23/1/1960	0.6	2.9	97	6.5
24/1/1960	0.7	8.4	83	7.8
25/1/1960	4.2	7.8	95	8
26/1/1960	1	6.9	87	7.5
27/1/1960	3.1	7.4	94	7.8
28/1/1960	0.3	7.3	77	7.4
29/1/1960	0	5.4	65	6.6
30/1/1960	0	7	66	7.1
31/1/1960	0	3	88	6.3
1/2/1960	0.8	2.1	79	6
2/2/1960	1.8	2.8	94	6.5
3/2/1960	0.2	3	92	6.4
4/2/1960	2.5	4.4	88	6.8
5/2/1960	8.4	3.3	89	6.8
6/2/1960	0	3	80	6.2
7/2/1960	0	-2.9	49	4
8/2/1960	0	-2.9	38	3.8
9/2/1960	0	-1.8	41	4.2
10/2/1960	0	-1.1	56	4.6
11/2/1960	6.1	-1.7	81	5.1
12/2/1960	0.3	1.9	96	6.2
13/2/1960	4.9	2.7	88	6.4
14/2/1960	0	3.2	64	6
15/2/1960	5.3	3	72	6.3
16/2/1960	1.5	1.4	78	5.8
17/2/1960	0	-1	86	5.2
18/2/1960	8.2	-0.4	90	5.7
19/2/1960	0.1	2.2	85	6.1
20/2/1960	0.2	3.2	84	6.3
21/2/1960	1.2	4	84	6.6
22/2/1960	0.6	4.2	83	6.6
23/2/1960	1	5	84	6.9
24/2/1960	0	4.4	73	6.5
25/2/1960	10.5	5.7	87	7.5
26/2/1960	1.5	8.4	85	7.9
27/2/1960	0	10.2	85	8.3
28/2/1960	0	13.4	75	9.1
29/2/1960	3.3	13.6	63	9
1/3/1960	0.1	10	70	8
2/3/1960	2.4	8.4	87	7.9
3/3/1960	0.8	8.6	82	7.9
4/3/1960	0	8.1	68	7.5
5/3/1960	0	7.8	72	7.4
6/3/1960	0	4.3	67	6.4
7/3/1960	0	1.8	62	5.6
8/3/1960	0.2	0.3	73	5.3
9/3/1960	0.5	4.8	72	6.6
10/3/1960	0	6.8	74	7.2
11/3/1960	0	5.5	80	6.9
12/3/1960	0	7.4	78	7.4
13/3/1960	0	7.8	77	7.5
14/3/1960	0	11.4	64	8.3
15/3/1960	0	10.9	62	8.1
16/3/1960	0	7.9	73	7.5
17/3/1960	0	4	71	6.3
18/3/1960	0	4.4	70	6.4
19/3/1960	0	2.3	69	5.8
20/3/1960	0	3.2	73	6.2
21/3/1960	0	4.7	70	6.5
22/3/1960	0	4.5	72	6.5
23/3/1960	0	6.8	66	7.1
24/3/1960	0	9.8	52	7.7
25/3/1960	1	9.6	69	7.9
26/3/1960	2.1	10.4	83	8.4
27/3/1960	0	12.4	74	8.8
28/3/1960	0	13	66	8.8
29/3/1960	0	11.4	70	8.4
30/3/1960	0	9.3	84	8.1
31/3/1960	3.4	9.6	83	8.3
1/4/1960	0	9.2	79	8
2/4/1960	0	9.7	75	8
3/4/1960	0	11.8	58	8.3
4/4/1960	0	11.7	61	8.4
5/4/1960	0	10.1	61	7.9
6/4/1960	0	12.1	58	8.4
7/4/1960	0	15.6	52	9.3
8/4/1960	1.7	16.5	48	9.6
9/4/1960	2.8	14.4	75	9.5
10/4/1960	0	13.8	55	8.8
11/4/1960	0	9.3	57	7.6
12/4/1960	0	8.8	59	7.5
13/4/1960	0	11.6	58	8.3
14/4/1960	0	12.2	53	8.4
15/4/1960	0	8.4	59	7.4
16/4/1960	0.1	6.8	65	7
17/4/1960	0	9.3	60	7.7
18/4/1960	0.4	10.7	64	8.1
19/4/1960	0	16.6	47	9.5
20/4/1960	0	16.4	44	9.4
21/4/1960	0	15	43	9
22/4/1960	0	11.5	53	8.2
23/4/1960	0	11.2	50	8
24/4/1960	5	7.6	67	7.5
25/4/1960	0	6.8	56	6.9
26/4/1960	0.8	5	71	6.7
27/4/1960	3.7	3.3	89	6.6
28/4/1960	3	4.4	82	6.8
29/4/1960	0.9	5.8	79	7
30/4/1960	0	7	63	7.1
1/5/1960	0.9	6.1	73	7
2/5/1960	0	4.5	64	6.4
3/5/1960	0	8.4	54	7.3
4/5/1960	0	12.7	52	8.5
5/5/1960	0	13	44	8.4
6/5/1960	0	15.1	42	9
7/5/1960	0	15.8	43	9.2
8/5/1960	0	16	46	9.3
9/5/1960	1.1	16.8	48	9.6
10/5/1960	1	13.9	74	9.2
11/5/1960	0	16	68	9.7
12/5/1960	0	18.5	60	10.3
13/5/1960	2	18.2	68	10.4
14/5/1960	7.5	17.6	79	10.6
15/5/1960	12	18.3	83	11
16/5/1960	1.2	19.2	76	10.8
17/5/1960	0	18.4	74	10.5
18/5/1960	25.1	18.6	78	11.5
19/5/1960	3.1	15	78	9.7
20/5/1960	5	14.7	74	9.6
21/5/1960	1.7	14.8	69	9.4
22/5/1960	14.2	12.4	89	9.6
23/5/1960	0	16	77	9.8
24/5/1960	8.5	13.5	81	9.5
25/5/1960	0	12.2	66	8.6
26/5/1960	0	15.3	59	9.3
27/5/1960	7.3	16.1	59	9.8
28/5/1960	0.1	15.8	73	9.7
29/5/1960	0	13.1	71	8.9
30/5/1960	0	11.8	79	8.7
31/5/1960	0	14.7	62	9.2
1/6/1960	0	19.1	63	10.5
2/6/1960	0	20.2	59	10.7
3/6/1960	0	20.5	53	10.7
4/6/1960	0	20.2	55	10.7
5/6/1960	0	20.4	67	10.9
6/6/1960	2.3	19.4	81	11
7/6/1960	0	18.8	60	10.3
8/6/1960	0.3	19.6	59	10.6
9/6/1960	0.8	19	60	10.4
10/6/1960	0.9	14.4	77	9.4
11/6/1960	0	16.6	60	9.7
12/6/1960	0	19.2	70	10.6
13/6/1960	10.7	17	83	10.6
14/6/1960	0	14.9	60	9.2
15/6/1960	0	15.8	56	9.4
16/6/1960	0	17	57	9.8
17/6/1960	0	20	63	10.7
18/6/1960	0	21.9	62	11.3
19/6/1960	0	20.4	66	10.9
20/6/1960	0	16.9	57	9.8
21/6/1960	0	16.9	61	9.8
22/6/1960	0	20.5	54	10.7
23/6/1960	0	23	52	11.4
24/6/1960	3.2	21.2	66	11.2
25/6/1960	0.7	21.8	72	11.4
26/6/1960	11.7	19.2	80	11.2
27/6/1960	0	19.9	64	10.7
28/6/1960	1.2	13	75	9
29/6/1960	2.4	11.9	66	8.6
30/6/1960	0	12.3	66	8.6
1/7/1960	0	13	61	8.7
2/7/1960	0	14.9	55	9.2
3/7/1960	0	13.7	59	8.9
4/7/1960	1.3	17.2	58	9.9
5/7/1960	0.6	17.3	77	10.2
6/7/1960	3.1	16.9	77	10.2
7/7/1960	1.8	17.2	67	10.1
8/7/1960	3.2	15	79	9.7
9/7/1960	0	17	66	9.9
10/7/1960	5.8	16.8	78	10.3
11/7/1960	12.1	17.8	79	10.8
12/7/1960	2.7	16.1	76	10
13/7/1960	0	17.3	69	10.1
14/7/1960	0	19	70	10.6
15/7/1960	3.2	17.2	73	10.2
16/7/1960	0.5	14.6	77	9.5
17/7/1960	4.1	17.2	71	10.2
18/7/1960	0	19.3	61	10.5
19/7/1960	0	18.5	67	10.4
20/7/1960	5	19.3	61	10.7
21/7/1960	0.4	16.4	74	9.9
22/7/1960	6.4	14.7	81	9.8
23/7/1960	3.1	11.6	85	8.8
24/7/1960	0	15.5	67	9.5
25/7/1960	0	17.7	71	10.2
26/7/1960	0	19	57	10.4
27/7/1960	8.8	15.6	81	10.1
28/7/1960	0.2	16.5	76	10
29/7/1960	0	20.8	72	11.1
30/7/1960	0	22.2	68	11.4
31/7/1960	11.7	19.8	78	11.4
1/8/1960	3.5	14.5	91	9.8
2/8/1960	10	14.3	90	10
3/8/1960	0	16	68	9.7
4/8/1960	0	17.1	65	9.9
5/8/1960	0	18.5	73	10.5
6/8/1960	0	17.4	71	10.1
7/8/1960	13	15.2	88	10.3
8/8/1960	4.5	16.4	87	10.3
9/8/1960	1.4	17.2	76	10.2
10/8/1960	0	17.4	71	10.1
11/8/1960	0.7	17.2	81	10.3
12/8/1960	2.7	15.6	89	10
13/8/1960	0	13.1	66	8.8
14/8/1960	11	13.7	85	9.7
15/8/1960	2.8	15.6	77	9.8
16/8/1960	0	15.4	79	9.7
17/8/1960	14	16.1	78	10.4
18/8/1960	8.1	19.4	80	11.2
19/8/1960	0	16	67	9.7
20/8/1960	1	16.6	66	9.9
21/8/1960	0	17.2	78	10.2
22/8/1960	0	19.8	73	10.8
23/8/1960	0	21.8	68	11.3
24/8/1960	0	21.6	74	11.4
25/8/1960	2	23.7	69	12
26/8/1960	0.1	21.9	72	11.4
27/8/1960	20.8	22.6	70	12.4
28/8/1960	0	19.2	82	10.8
29/8/1960	0.3	17.6	71	10.2
30/8/1960	2.8	15.4	73	9.7
31/8/1960	0	15.9	72	9.7
1/9/1960	0	17.6	68	10.1
2/9/1960	0	15.6	81	9.8
3/9/1960	0	19	70	10.6
4/9/1960	0	16.4	69	9.8
5/9/1960	0	14.2	70	9.2
6/9/1960	0	13.2	69	8.9
7/9/1960	5.2	12.7	86	9.3
8/9/1960	0	13.4	74	9.1
9/9/1960	0	12.7	74	8.9
10/9/1960	0	13	71	8.9
11/9/1960	0	14.5	66	9.2
12/9/1960	0	15.8	70	9.7
13/9/1960	0	17.4	73	10.2
14/9/1960	0	16	84	10
15/9/1960	0.1	17.1	78	10.2
16/9/1960	0	18.5	74	10.5
17/9/1960	0	13.9	72	9.2
18/9/1960	0.9	16.6	72	10
19/9/1960	9.9	13.9	92	9.9
20/9/1960	3.7	11.8	90	9
21/9/1960	0.4	10.8	83	8.5
22/9/1960	0	11.4	79	8.6
23/9/1960	0	13.1	78	9
24/9/1960	0	15.4	75	9.6
25/9/1960	0	12.9	84	9.1
26/9/1960	0	10.8	77	8.4
27/9/1960	0	8.6	75	7.7
28/9/1960	0	7.9	76	7.5
29/9/1960	0	9.5	77	8
30/9/1960	3.8	10.6	83	8.6
1/10/1960	0.1	13.2	81	9.1
2/10/1960	0.7	14.4	71	9.3
3/10/1960	0.1	15.2	83	9.7
4/10/1960	0	16.2	74	9.8
5/10/1960	0	14.6	78	9.5
6/10/1960	0.8	14.3	85	9.5
7/10/1960	0.4	13.4	83	9.2
8/10/1960	3.2	13.5	76	9.2
9/10/1960	4.9	9.6	86	8.4
10/10/1960	3.2	11.2	81	8.7
11/10/1960	1	9.8	81	8.2
12/10/1960	0	8	72	7.5
13/10/1960	0	7.2	67	7.2
14/10/1960	0	5.5	77	6.9
15/10/1960	9.5	7.3	72	7.6
16/10/1960	13.7	6.4	89	7.8
17/10/1960	0.5	7.8	77	7.5
18/10/1960	0.2	8.1	83	7.7
19/10/1960	0	7.6	80	7.5
20/10/1960	4.1	10	74	8.2
21/10/1960	0.1	8.9	82	7.9
22/10/1960	3.4	9.3	85	8.2
23/10/1960	2.3	9.9	95	8.5
24/10/1960	5	9.4	97	8.5
25/10/1960	5.7	10.4	90	8.7
26/10/1960	3	10.9	83	8.6
27/10/1960	0.4	8.5	81	7.8
28/10/1960	0.3	10	81	8.2
29/10/1960	17.7	11.8	78	9.3
30/10/1960	2.8	10.2	82	8.4
31/10/1960	0.9	10.4	87	8.5
1/11/1960	5	11	95	8.9
2/11/1960	0	12.1	60	8.4
3/11/1960	0	11.5	64	8.3
4/11/1960	0.7	11.8	68	8.5
5/11/1960	0.6	9.2	69	7.8
6/11/1960	1.3	7.8	83	7.7
7/11/1960	0	6.4	77	7.1
8/11/1960	0	2.4	77	6
9/11/1960	0	0.8	86	5.7
10/11/1960	3.3	5.4	83	7.1
11/11/1960	0.9	7.6	80	7.5
12/11/1960	9	7.7	89	8
13/11/1960	0	7.6	82	7.5
14/11/1960	0	8.5	81	7.8
15/11/1960	7.3	8.8	93	8.3
16/11/1960	0	6.4	77	7.1
17/11/1960	5.7	6.1	86	7.4
18/11/1960	2.4	6.8	79	7.4
19/11/1960	3.8	6.5	88	7.5
20/11/1960	0	6.9	78	7.3
21/11/1960	0.4	5.2	83	6.9
22/11/1960	0	7.6	78	7.5
23/11/1960	0.4	9.2	78	7.9
24/11/1960	0	7.8	85	7.7
25/11/1960	2.1	11.1	90	8.8
26/11/1960	5.1	12.8	67	9
27/11/1960	9.7	11.2	77	8.8
28/11/1960	0.1	5	79	6.8
29/11/1960	0	4.6	80	6.7
30/11/1960	0	4.7	84	6.8
1/12/1960	0	3.6	83	6.4
2/12/1960	0.1	7	78	7.3
3/12/1960	0.8	8.6	74	7.7
4/12/1960	16.4	10.3	71	8.7
5/12/1960	3.8	7.1	84	7.6
6/12/1960	0.8	6.8	80	7.3
7/12/1960	0	4.6	83	6.7
8/12/1960	0	1.3	93	6
9/12/1960	1.1	2.5	85	6.2
10/12/1960	0	1.8	86	6
11/12/1960	0	1.4	75	5.7
12/12/1960	0	-0.2	80	5.3
13/12/1960	0.1	-2.6	86	4.7
14/12/1960	0	-0.6	93	5.4
15/12/1960	0	1.2	88	5.8
16/12/1960	0	0.7	90	5.7
17/12/1960	0	-0.1	94	5.6
18/12/1960	6.2	-0.6	97	5.7
19/12/1960	0.1	2	90	6.1
20/12/1960	15.5	3.6	93	7.2
21/12/1960	1.6	3.6	87	6.6
22/12/1960	4.3	2	93	6.3
23/12/1960	0	1.3	92	5.9
24/12/1960	0	-1.8	90	5
25/12/1960	0	-0.9	88	5.2
26/12/1960	3.9	3.7	86	6.7
27/12/1960	0.2	4.1	89	6.7
28/12/1960	0	2.6	86	6.2
29/12/1960	0	0.8	89	5.7
30/12/1960	0.7	-1.4	96	5.3
31/12/1960	0	2.8	86	6.3
1/1/1961	0	2.2	96	6.3
2/1/1961	19.2	3.8	95	7.4
3/1/1961	6.4	4.3	87	6.9
4/1/1961	2	3.4	88	6.5
5/1/1961	0	4.6	75	6.6
6/1/1961	5.6	3.2	82	6.5
7/1/1961	2.3	4.3	84	6.7
8/1/1961	3.2	4.6	89	6.9
9/1/1961	0.9	3.9	85	6.6
10/1/1961	1.3	3.6	91	6.6
11/1/1961	0.3	1.6	86	5.9
12/1/1961	0	-1.5	81	5
13/1/1961	0	-1.2	92	5.2
14/1/1961	0.3	1	92	5.9
15/1/1961	0	1.6	83	5.9
16/1/1961	0	-0.4	76	5.2
17/1/1961	0	-2.3	83	4.8
18/1/1961	0	-4.1	77	4.2
19/1/1961	0	-5.4	81	3.9
20/1/1961	0.4	-2.7	94	4.9
21/1/1961	0	1.4	95	6
22/1/1961	5.1	0.8	97	6.1
23/1/1961	0.3	1.2	89	5.9
24/1/1961	9.6	0.2	93	6
25/1/1961	35.9	-0.7	98	6.8
26/1/1961	0	-3.3	94	4.7
27/1/1961	0	-3.7	92	4.5
28/1/1961	2.1	0.9	89	5.8
29/1/1961	0.4	6.6	75	7.2
30/1/1961	3.9	8	86	7.9
31/1/1961	5.6	8.7	77	8
1/2/1961	4.7	4	85	6.8
2/2/1961	2	4.6	89	6.9
3/2/1961	4.2	2.9	88	6.5
4/2/1961	5.3	3.7	84	6.7
5/2/1961	0.6	2.7	82	6.2
6/2/1961	4.1	8	81	7.8
7/2/1961	0.9	5.7	80	7
8/2/1961	0.3	7	80	7.4
9/2/1961	3.1	8.6	79	7.9
10/2/1961	0	6.7	75	7.2
11/2/1961	3.9	8.1	75	7.7
12/2/1961	0	7.8	72	7.4
13/2/1961	0	6.8	85	7.4
14/2/1961	0	2	97	6.2
15/2/1961	0.1	2.6	98	6.4
16/2/1961	0.1	2.6	98	6.4
17/2/1961	0.1	2.8	98	6.5
18/2/1961	0.1	2.8	97	6.4
19/2/1961	0	4.5	90	6.8
20/2/1961	0	2.9	90	6.4
21/2/1961	0	4	82	6.5
22/2/1961	0	3.8	82	6.5
23/2/1961	0.1	5.8	81	7
24/2/1961	0	9.7	72	8
25/2/1961	0.3	8.9	75	7.8
26/2/1961	0	10.8	86	8.5
27/2/1961	0	14.6	72	9.4
28/2/1961	9.9	7.8	76	7.9
1/3/1961	0.1	6.1	80	7.1
2/3/1961	0.6	6.7	81	7.3
3/3/1961	0	7.4	84	7.5
4/3/1961	0	5	81	6.8
5/3/1961	0	5.6	75	6.9
6/3/1961	0	6.7	75	7.2
7/3/1961	0	7.5	75	7.4
8/3/1961	0	8.7	70	7.7
9/3/1961	0	8.3	75	7.6
10/3/1961	0	10.6	64	8.1
11/3/1961	0	9.2	73	7.8
12/3/1961	0	11.5	63	8.3
13/3/1961	0	10.4	80	8.3
14/3/1961	0	11.8	71	8.6
15/3/1961	0	10.6	70	8.2
16/3/1961	0	10.2	71	8.1
17/3/1961	0	12.2	64	8.5
18/3/1961	0.9	8.1	74	7.6
19/3/1961	1.7	3.8	80	6.5
20/3/1961	1.6	4.4	68	6.5
21/3/1961	1	3.9	75	6.4
22/3/1961	0.1	4.1	75	6.4
23/3/1961	0	8	78	7.6
24/3/1961	0	10.2	72	8.1
25/3/1961	0	8	73	7.5
26/3/1961	0	8.6	73	7.7
27/3/1961	0	7	67	7.1
28/3/1961	0	5.4	63	6.6
29/3/1961	0.1	9	58	7.5
30/3/1961	2.2	10.2	85	8.4
31/3/1961	1.1	10.1	72	8.1
1/4/1961	0.5	11.1	82	8.6
2/4/1961	1.1	11.7	83	8.8
3/4/1961	1.4	11.1	80	8.6
4/4/1961	0	13.8	71	9.1
5/4/1961	0	18.2	51	10
6/4/1961	1.3	18.2	57	10.2
7/4/1961	0	17.4	64	10
8/4/1961	0	15.4	70	9.6
9/4/1961	0	12.6	71	8.8
10/4/1961	11.8	14.2	79	9.8
11/4/1961	0	14	79	9.3
12/4/1961	0	12.8	83	9
13/4/1961	0	14.9	74	9.5
14/4/1961	10.6	13.4	76	9.5
15/4/1961	1.3	9.8	89	8.3
16/4/1961	1.4	10.6	76	8.3
17/4/1961	0.2	9.9	86	8.3
18/4/1961	0	11	81	8.5
19/4/1961	0	12.1	78	8.8
20/4/1961	0	11.6	82	8.7
21/4/1961	0	12.8	83	9
22/4/1961	0	11.2	86	8.6
23/4/1961	5.2	12	78	8.9
24/4/1961	14	9.2	89	8.6
25/4/1961	0.2	10.6	86	8.5
26/4/1961	0.3	12	79	8.8
27/4/1961	0	10.5	83	8.4
28/4/1961	2.7	12.3	68	8.7
29/4/1961	1.4	10.6	86	8.5
30/4/1961	0.4	10.2	81	8.3
1/5/1961	0.1	12.7	73	8.8
2/5/1961	4.8	11.6	93	9
3/5/1961	2.4	14.4	64	9.3
4/5/1961	0.2	16	80	9.9
5/5/1961	16.2	17.2	78	10.8
6/5/1961	0	14.2	79	9.4
7/5/1961	4.8	12.6	76	9
8/5/1961	0	12.1	68	8.6
9/5/1961	0.8	10.4	78	8.3
10/5/1961	1.6	9.4	73	8
11/5/1961	1.2	8.3	74	7.7
12/5/1961	0	11.1	77	8.5
13/5/1961	0.1	17	59	9.8
14/5/1961	2.9	15.3	69	9.6
15/5/1961	0	13.3	62	8.8
16/5/1961	0	13	61	8.7
17/5/1961	0	12.4	70	8.7
18/5/1961	0	14.5	53	9
19/5/1961	0	13	66	8.8
20/5/1961	13.8	9.7	84	8.7
21/5/1961	2.2	8	89	7.9
22/5/1961	0.5	13.7	79	9.2
23/5/1961	0	15.6	71	9.6
24/5/1961	0	15.2	76	9.6
25/5/1961	2.3	18.3	62	10.3
26/5/1961	5.1	14	88	9.7
27/5/1961	2.7	6.8	88	7.5
28/5/1961	0	8.8	76	7.8
29/5/1961	0.2	9	83	8
30/5/1961	0	10.4	70	8.1
31/5/1961	0.4	14.8	71	9.4
1/6/1961	36.3	15	78	10.9
2/6/1961	23.6	12.2	91	9.9
3/6/1961	0.7	11.5	87	8.8
4/6/1961	18.2	12.7	92	9.8
5/6/1961	0.7	15.4	95	10
6/6/1961	0	17.8	82	10.4
7/6/1961	0	17.1	86	10.3
8/6/1961	2.7	18	68	10.4
9/6/1961	25	14	91	10.4
10/6/1961	0	12.9	87	9.1
11/6/1961	0.3	13	80	9.1
12/6/1961	11.2	15.4	69	9.9
13/6/1961	4.2	13.8	87	9.5
14/6/1961	0	13	77	9
15/6/1961	0	15.4	71	9.6
16/6/1961	0	16.6	68	9.9
17/6/1961	0	18.8	61	10.4
18/6/1961	0	22.2	64	11.4
19/6/1961	2.2	18	72	10.4
20/6/1961	0	19.5	68	10.7
21/6/1961	0	18.7	66	10.4
22/6/1961	0	19.6	62	10.6
23/6/1961	0	21.4	54	11
24/6/1961	0	21.5	58	11.1
25/6/1961	9.3	21.6	72	11.7
26/6/1961	4.2	22.1	77	11.7
27/6/1961	1.9	18.3	75	10.5
28/6/1961	0	15.7	66	9.6
29/6/1961	0	18.2	66	10.3
30/6/1961	0	21.2	58	11
1/7/1961	0	23	57	11.5
2/7/1961	0	24.5	57	11.9
3/7/1961	0	23.2	63	11.6
4/7/1961	0	16.9	68	9.9
5/7/1961	1.4	13.7	69	9.1
6/7/1961	0	13.3	66	8.9
7/7/1961	0	15.1	61	9.3
8/7/1961	4	16.8	67	10
9/7/1961	0.9	18	73	10.4
10/7/1961	0	18.4	71	10.4
11/7/1961	0	20.8	68	11
12/7/1961	10	20.8	68	11.4
13/7/1961	9.1	14.5	76	9.7
14/7/1961	3.5	14.6	84	9.7
15/7/1961	1.7	16.6	63	9.8
16/7/1961	9.3	14.9	79	9.9
17/7/1961	1.6	15.1	77	9.6
18/7/1961	8.7	14.8	83	9.9
19/7/1961	0	15.7	73	9.7
20/7/1961	0	16	73	9.8
21/7/1961	0	17	70	10
22/7/1961	0	15.2	71	9.5
23/7/1961	0	15.2	66	9.4
24/7/1961	0	15.6	70	9.6
25/7/1961	0	17.1	62	9.9
26/7/1961	0	20.8	59	10.9
27/7/1961	4	18.8	77	10.8
28/7/1961	32.8	13.6	93	10.6
29/7/1961	0.1	14.6	73	9.4
30/7/1961	0	13.8	76	9.2
31/7/1961	0	15.1	69	9.5
1/8/1961	9.4	18.4	71	10.8
2/8/1961	2.1	17.9	75	10.4
3/8/1961	0	15.5	68	9.5
4/8/1961	0	18.7	66	10.4
5/8/1961	0	21.6	61	11.2
6/8/1961	6.8	20.2	71	11.2
7/8/1961	0	17.9	79	10.4
8/8/1961	0.2	20.6	72	11.1
9/8/1961	0.7	18.8	72	10.6
10/8/1961	16.4	16.2	94	10.8
11/8/1961	0	19.1	71	10.6
12/8/1961	0	15.1	76	9.6
13/8/1961	0	14.6	78	9.5
14/8/1961	0	17.2	73	10.1
15/8/1961	3.2	14.2	83	9.6
16/8/1961	13.2	14.5	69	9.8
17/8/1961	0.2	14.3	74	9.3
18/8/1961	0.5	14.6	74	9.4
19/8/1961	0.7	15.6	73	9.7
20/8/1961	0	15.5	76	9.7
21/8/1961	0	18.1	70	10.3
22/8/1961	3.7	16.3	80	10.1
23/8/1961	0	15.6	75	9.7
24/8/1961	0	15.8	78	9.8
25/8/1961	0	17.7	77	10.3
26/8/1961	0	19.4	71	10.7
27/8/1961	0	21.9	73	11.4
28/8/1961	0	22.6	69	11.6
29/8/1961	0	21.7	72	11.4
30/8/1961	0	22.1	68	11.4
31/8/1961	0	21.8	66	11.3
1/9/1961	0	21.1	67	11.1
2/9/1961	0	22.7	69	11.6
3/9/1961	0	23.7	62	11.8
4/9/1961	1.2	21	68	11.1
5/9/1961	2.9	18.2	83	10.7
6/9/1961	3.9	15.9	82	10
7/9/1961	4.7	14.4	69	9.4
8/9/1961	0	12.8	82	9
9/9/1961	0	12.8	83	9
10/9/1961	0	13	77	9
11/9/1961	0	15.6	79	9.8
12/9/1961	0	16.2	72	9.8
13/9/1961	0.2	18.9	63	10.4
14/9/1961	4.8	18.2	87	10.8
15/9/1961	0	17.9	82	10.5
16/9/1961	0	20.2	81	11.1
17/9/1961	0	22	73	11.5
18/9/1961	0	22	77	11.5
19/9/1961	0	21.5	77	11.4
20/9/1961	0	20.4	83	11.2
21/9/1961	0	19.2	86	10.9
22/9/1961	0	19.4	87	11
23/9/1961	0	17.2	78	10.2
24/9/1961	0	18.2	82	10.5
25/9/1961	0	17.9	84	10.5
26/9/1961	0	15.7	82	9.8
27/9/1961	1.4	15.6	91	10
28/9/1961	0	17.9	85	10.5
29/9/1961	0	18.4	73	10.5
30/9/1961	4.2	17.7	83	10.6
1/10/1961	0.9	15.7	88	10
2/10/1961	0.7	16.2	95	10.2
3/10/1961	0	15.8	89	10
4/10/1961	0	14.5	89	9.6
5/10/1961	0	16.7	82	10.1
6/10/1961	1	16.4	86	10.1
7/10/1961	4.8	13.3	86	9.4
8/10/1961	0	12.2	81	8.8
9/10/1961	0	13.4	87	9.3
10/10/1961	0	13.2	81	9.1
11/10/1961	0	15.5	82	9.8
12/10/1961	0	15.2	82	9.7
13/10/1961	0	13.2	76	9
14/10/1961	0	9.8	80	8.1
15/10/1961	0	9.2	85	8.1
16/10/1961	0	11.2	91	8.7
17/10/1961	18.4	10.4	80	9
18/10/1961	0.5	7	73	7.2
