Date	Tmax	Tmin	Tavg	Rain	I
28/12/2013	27.5	15.7	21.6	0	16.19
29/12/2013	27.2	15.8	21.5	0	14.9
30/12/2013	29	16	22.5	0	13.48
31/12/2013	29	18.7	23.85	0	14.96
01/01/2014	30.5	17.3	23.9	0	15.78
02/01/2014	30.6	17	23.8	0	15.84
03/01/2014	33.5	18	25.75	0	14.69
04/01/2014	32.5	17.9	25.2	0	13.22
05/01/2014	33	20.7	26.85	0	15.73
06/01/2014	33.7	20.2	26.95	0	13.97
07/01/2014	34.5	21.6	28.05	0	12.44
08/01/2014	33.8	21.7	27.75	0	11.36
09/01/2014	34.5	22.6	28.55	0	16.26
10/01/2014	32.5	20.7	26.6	0	16.67
11/01/2014	33.7	21.3	27.5	0	16.99
12/01/2014	33.6	20.5	27.05	0	16.46
13/01/2014	32.2	20	26.1	0	17.33
14/01/2014	29.6	18.6	24.1	0	17.6
15/01/2014	29.8	17	23.4	0	18.04
16/01/2014	29.5	16.6	23.05	0	17.05
17/01/2014	30.4	17	23.7	0	16.98
18/01/2014	30.5	17.5	24	0	16.72
19/01/2014	28.6	15.6	22.1	0	15.98
20/01/2014	28.6	17	22.8	0	16.01
21/01/2014	28.5	17.2	22.85	0	17.18
22/01/2014	26.5	14.2	20.35	0	17.09
23/01/2014	27.4	13.8	20.6	0	15.49
24/01/2014	28.5	14.5	21.5	0	16.42
25/01/2014	30.2	14.6	22.4	0	16.13
26/01/2014	31.5	16	23.75	0	14.74
27/01/2014	33	16.2	24.6	0	15.43
28/01/2014	33.7	18.7	26.2	0	17.05
29/01/2014	33.6	19.8	26.7	0	16.42
30/01/2014	33.7	20	26.85	0	17.29
31/01/2014	33.5	19.6	26.55	0	18.41
01/02/2014	33.5	19.5	26.5	0	16.71
02/02/2014	34.5	19.5	27	0	17.48
03/02/2014	35	21	28	0	16.38
04/02/2014	34.7	20.8	27.75	0	15.91
05/02/2014	34.7	23	28.85	0	14.42
06/02/2014	33.1	22.5	27.8	0	17.33
07/02/2014	33.2	22.6	27.9	0	15.14
08/02/2014	33	22.5	27.75	0	14.86
09/02/2014	33.6	21.3	27.45	0	19.59
10/02/2014	34.4	20.8	27.6	0	14.42
11/02/2014	34.2	20	27.1	0	19.66
12/02/2014	33.5	20.4	26.95	0	15.61
13/02/2014	33.8	22.4	28.1	0	16.25
14/02/2014	33.7	23	28.35	0	18.04
15/02/2014	32.6	22.9	27.75	0	13.63
16/02/2014	33.5	23.5	28.5	0	14.28
17/02/2014	33.1	23.2	28.15	0	15.52
18/02/2014	34	23	28.5	0	16.04
19/02/2014	34	23.5	28.75	0	15.54
20/02/2014	30.6	21.2	25.9	0	11.56
21/02/2014	29.6	21	25.3	0	8.08
22/02/2014	34.5	20.5	27.5	0	16.34
23/02/2014	34.7	22.5	28.6	0	15.92
24/02/2014	34	22.4	28.2	0	17.75
25/02/2014	34.2	23	28.6	0	16.58
26/02/2014	34.6	23	28.8	0	14.28
27/02/2014	33.5	23	28.25	0	14.8
28/02/2014	33.6	23.4	28.5	0	17.41
01/03/2014	34	22.7	28.35	0	15.57
02/03/2014	35.5	22.5	29	0	19.25
03/03/2014	35.6	22.6	29.1	0	17.03
04/03/2014	36	23	29.5	0	16.82
05/03/2014	36	23.4	29.7	0	16.98
06/03/2014	35	22.5	28.75	0	19
07/03/2014	35	22.9	28.95	0	17
08/03/2014	35.5	23	29.25	0	19.62
09/03/2014	35.5	23	29.25	0	18.21
10/03/2014	34.4	23.2	28.8	0	13.49
11/03/2014	36.2	23.5	29.85	0	18.26
12/03/2014	35.1	23.4	29.25	0	17.76
13/03/2014	36	23.5	29.75	0	17.81
14/03/2014	37.6	23.4	30.5	0	20.61
15/03/2014	35.6	24.5	30.05	0	15.79
16/03/2014	36.5	24.2	30.35	0	14.26
17/03/2014	36.5	24.1	30.3	0	16.3
18/03/2014	37.4	23.8	30.6	0	19.57
19/03/2014	37.4	26.5	31.95	0	16.16
20/03/2014	37	25.4	31.2	0	15.9
21/03/2014	37	24.5	30.75	0	17.28
22/03/2014	36.8	24.5	30.65	0	7.41
23/03/2014	36	23.5	29.75	0	17.8
24/03/2014	37	23.8	30.4	0	13.52
25/03/2014	35.7	24.4	30.05	0	14.2
26/03/2014	37.4	24.5	30.95	0	18.75
27/03/2014	37.4	24.5	30.95	0	20.25
28/03/2014	37	25	31	0	16.18
29/03/2014	36.5	23.9	30.2	0	19.09
30/03/2014	37.2	25	31.1	0	21
31/03/2014	37.6	23.8	30.7	0	21.08
01/04/2014	37.7	24.5	31.1	0	18.17
02/04/2014	37.5	24.4	30.95	0	17.08
03/04/2014	37.5	24.5	31	0	18.33
04/04/2014	35.5	24.4	29.95	0.1	18.44
05/04/2014	35.5	24.4	29.95	0	16.08
06/04/2014	36.5	21.5	29	0	17.08
07/04/2014	37.6	21.5	29.55	0	20.75
08/04/2014	37.3	25.2	31.25	0	21.16
09/04/2014	37.6	24	30.8	0	0
10/04/2014	38	23.5	30.75	0	0
11/04/2014	36.2	24	30.1	0	0
12/04/2014	37	24	30.5	0	0
13/04/2014	36.5	23.2	29.85	11	0
14/04/2014	36.5	23	29.75	0	0
15/04/2014	36.3	22	29.15	0.4	0
16/04/2014	37.5	22	29.75	0	0
17/04/2014	36.6	24.6	30.6	0	0
18/04/2014	36.5	24	30.25	0.2	0
19/04/2014	36.9	23.7	30.3	0	0
20/04/2014	37	24.5	30.75	0	0
21/04/2014	38.5	25.2	31.85	0	0
22/04/2014	39	24.4	31.7	0	21.85
23/04/2014	37.5	25.6	31.55	0	16.82
24/04/2014	38	25.2	31.6	0	18.25
25/04/2014	37.8	25.3	31.55	0	21.46
26/04/2014	38.3	25	31.65	0	23.99
27/04/2014	39	24	31.5	0	22.82
28/04/2014	37.1	23.7	30.4	1.9	13.69
29/04/2014	35.7	23.6	29.65	0	9.73
30/04/2014	37	23	30	0	16.71
01/05/2014	37.6	23.2	30.4	0.7	20.62
02/05/2014	37.5	23	30.25	0	16.13
03/05/2014	38.2	25.6	31.9	0	21.75
04/05/2014	36.8	25.6	31.2	0	13.2
05/05/2014	37	26.5	31.75	0	8.63
06/05/2014	39	26.5	32.75	9	11.83
07/05/2014	35.8	25.5	30.65	76.7	10.69
08/05/2014	36.5	25.4	30.95	0	22.32
09/05/2014	37.6	26.6	32.1	0	20.63
10/05/2014	37.5	26.5	32	0	14.69
11/05/2014	37.1	26.1	31.6	0	21.88
12/05/2014	38.7	28.2	33.45	0	22.38
13/05/2014	38.5	28	33.25	0	20.11
14/05/2014	38.2	26.8	32.5	0	21.36
15/05/2014	38.2	28.5	33.35	0	22.78
16/05/2014	38.5	28.7	33.6	0	19.29
17/05/2014	37.4	28.6	33	0	17.98
18/05/2014	37	27.5	32.25	3.2	7.87
19/05/2014	35	26.3	30.65	0	11.59
20/05/2014	37	27.5	32.25	0	21.18
21/05/2014	37	27.3	32.15	0	22.59
22/05/2014	37.7	27.5	32.6	0	22.79
23/05/2014	37.5	27.5	32.5	0	20.64
24/05/2014	38	27.2	32.6	0	22.55
25/05/2014	37.5	27.5	32.5	0	16.55
26/05/2014	36.5	27.2	31.85	0	16.4
27/05/2014	36.5	27	31.75	18.9	13.29
28/05/2014	36.6	25.9	31.25	2.1	21.04
29/05/2014	37.2	26.5	31.85	0	19.2
30/05/2014	38.5	27	32.75	0.7	20.96
31/05/2014	37	27	32	1.1	16.05
01/06/2014	37	25	31	9.8	17.18
02/06/2014	37.6	25.6	31.6	0	21.83
03/06/2014	37.9	26.7	32.3	0	20.73
04/06/2014	38	24.5	31.25	0	19.7
05/06/2014	35.2	24.4	29.8	2.7	10.87
06/06/2014	35.2	26.2	30.7	6.9	16.99
07/06/2014	35.5	26	30.75	18.4	17.13
08/06/2014	34.8	25.2	30	6.2	19.29
09/06/2014	35	26.2	30.6	0	18.19
10/06/2014	35	27.5	31.25	0	11.49
11/06/2014	35.2	27.4	31.3	0	12.09
12/06/2014	34.5	27.6	31.05	0	11.37
13/06/2014	34	26.5	30.25	0	14.38
14/06/2014	34	26.5	30.25	3.5	13.77
15/06/2014	35	26.6	30.8	0.1	15.04
16/06/2014	34.1	26	30.05	0	11
17/06/2014	34	26.6	30.3	2.5	11.97
18/06/2014	34	25.4	29.7	0	12.99
19/06/2014	35	27	31	0	15.75
20/06/2014	36.6	27	31.8	0	16.77
21/06/2014	36.5	26.5	31.5	3.8	11.11
22/06/2014	35.5	26.5	31	3.5	12.59
23/06/2014	35.5	25	30.25	0	13.85
24/06/2014	34.5	25.2	29.85	0	16.99
25/06/2014	33.3	27.9	30.6	2.3	6.52
26/06/2014	33	25	29	0	6.52
27/06/2014	36	24.8	30.4	0	18.75
28/06/2014	36.5	25	30.75	0	16.64
29/06/2014	37	24.7	30.85	0	17.07
30/06/2014	34.2	24.7	29.45	38.1	10.69
01/07/2014	34.5	23.2	28.85	0.1	17.67
02/07/2014	36	26	31	0	17.01
03/07/2014	36.5	26.2	31.35	0	16.22
04/07/2014	37.4	27.4	32.4	0	19.31
05/07/2014	37.7	27	32.35	0	20.14
06/07/2014	36.9	26.9	31.9	1	20.61
07/07/2014	35.4	27	31.2	0	15.63
08/07/2014	35	26.5	30.75	0	11.89
09/07/2014	34.2	26.9	30.55	0	13.66
10/07/2014	33.5	26.6	30.05	0	13.53
11/07/2014	35.5	26.5	31	0	16.36
12/07/2014	36	26.5	31.25	0	18.47
13/07/2014	35.4	26.6	31	11.9	13.51
14/07/2014	35	25	30	37	10.94
15/07/2014	32.2	24.4	28.3	14.2	16.04
16/07/2014	33.6	24.2	28.9	1	13.3
17/07/2014	35	25	30	0	18.37
18/07/2014	33	25.1	29.05	0	10.44
19/07/2014	31.6	25.6	28.6	5.4	6.77
20/07/2014	34	24	29	5.4	15.28
21/07/2014	33.8	24	28.9	0	9.86
22/07/2014	33.8	25.2	29.5	0	13.94
23/07/2014	35.2	25.5	30.35	0	17.14
24/07/2014	35.2	24.9	30.05	1.9	16.38
25/07/2014	35	25.5	30.25	0	13.38
26/07/2014	34.4	25.6	30	3.2	18.73
27/07/2014	34.5	24.5	29.5	2.3	16.55
28/07/2014	30.6	25.5	28.05	1	3.76
29/07/2014	35.3	25	30.15	0	12.27
30/07/2014	34.5	25.1	29.8	5.4	10.88
31/07/2014	34.5	24.5	29.5	0	12.79
01/08/2014	34.7	26.2	30.45	0	11.75
02/08/2014	33.6	26.3	29.95	0	11.29
03/08/2014	34	25	29.5	5.6	11.44
04/08/2014	33	25.2	29.1	0	11.97
05/08/2014	33.4	27.3	30.35	0.2	7.41
06/08/2014	33.2	25.4	29.3	0	13.5
07/08/2014	33.5	24.5	29	0	12.68
08/08/2014	34.1	24.5	29.3	0.8	18.45
09/08/2014	33.1	25.8	29.45	0	15.2
10/08/2014	34.2	25.4	29.8	0	16.44
11/08/2014	35	26.3	30.65	0	18.32
12/08/2014	35.5	25.4	30.45	7.8	19.46
13/08/2014	33.5	25.2	29.35	25.1	17.1
14/08/2014	35.5	23.5	29.5	0	10.03
15/08/2014	34	24.8	29.4	0.2	16.56
16/08/2014	35	25.5	30.25	0	11.4
17/08/2014	33.8	25.8	29.8	8.3	12.95
18/08/2014	36.4	26	31.2	0.4	15.55
19/08/2014	36.2	24.5	30.35	3.4	15.17
20/08/2014	34.5	24.4	29.45	6.4	14.5
21/08/2014	33.5	24.2	28.85	15.1	12.2
22/08/2014	33	25.5	29.25	36.2	13.39
23/08/2014	34.1	25.4	29.75	5.3	8.44
24/08/2014	35.6	25.5	30.55	3.2	21.9
25/08/2014	35.5	25	30.25	0.4	13.64
26/08/2014	33	24.9	28.95	9.6	14.66
27/08/2014	34.5	24	29.25	5.6	14.87
28/08/2014	34	23.8	28.9	0	14.66
29/08/2014	33.1	23.9	28.5	0.1	14.58
30/08/2014	31.4	25.5	28.45	0	8.99
31/08/2014	31.5	26.2	28.85	4.4	8.96
01/09/2014	31.5	24.3	27.9	2.8	12.58
02/09/2014	33	24.8	28.9	7.8	15.26
03/09/2014	32.7	24.2	28.45	1.2	13.99
04/09/2014	33.6	24.3	28.95	0	16.05
05/09/2014	33.3	26	29.65	0	13.58
06/09/2014	33.6	25.7	29.65	12.3	13.05
07/09/2014	32	24.7	28.35	0	10.7
08/09/2014	35	25.2	30.1	0.1	17.21
09/09/2014	35	25.2	30.1	0.2	17.77
10/09/2014	35.2	25.2	30.2	15.9	14.87
11/09/2014	33.3	26.5	29.9	1.7	8.67
12/09/2014	34.5	25.5	30	19.4	13.83
13/09/2014	34.6	24.9	29.75	0	13.39
14/09/2014	35.2	26	30.6	44	19.44
15/09/2014	34	25	29.5	26.5	15.82
16/09/2014	33.1	24.8	28.95	0	13.45
17/09/2014	32.8	26	29.4	0	14.11
18/09/2014	33.5	26.5	30	5.4	11.54
19/09/2014	35	25.6	30.3	0	20.41
20/09/2014	36	26.7	31.35	0	2.28
21/09/2014	36	26.8	31.4	93.7	18.29
22/09/2014	34.5	24.2	29.35	0	14.24
23/09/2014	35	27.4	31.2	3.1	17.75
24/09/2014	35	25	30	7.6	8.95
25/09/2014	32.9	24.8	28.85	7.8	11.26
26/09/2014	33.2	25	29.1	0.4	10.55
27/09/2014	35.5	26.2	30.85	0	14.21
28/09/2014	35	26.2	30.6	39.8	15.2
29/09/2014	34.8	25.5	30.15	39.2	16.98
30/09/2014	34.7	24	29.35	0	10.86
01/10/2014	34	24	29	6.3	16.79
02/10/2014	33.5	24.8	29.15	3.8	11.96
03/10/2014	34.5	24.5	29.5	0	13.07
04/10/2014	35.7	24.5	30.1	0	15.14
05/10/2014	34.5	25.5	30	21	12.66
06/10/2014	30.7	24.2	27.45	11.6	9.33
07/10/2014	31.3	23.9	27.6	0	8.95
08/10/2014	31.5	25.2	28.35	33.8	8.6
09/10/2014	31	23.6	27.3	1.2	11.02
10/10/2014	33.9	23.6	28.75	14.4	7
11/10/2014	32.5	24.8	28.65	0.4	12.24
12/10/2014	33	25	29	0	12.55
13/10/2014	34.5	24.3	29.4	0	18.5
14/10/2014	34.3	25.7	30	0	18.61
15/10/2014	34	24.5	29.25	0	18.79
16/10/2014	34	23.9	28.95	0	16.61
17/10/2014	34	24	29	0	14.85
18/10/2014	34	25.1	29.55	0	18.94
19/10/2014	33.2	25.8	29.5	21.1	12.88
20/10/2014	34.5	25.2	29.85	11.4	14.02
21/10/2014	34.5	24.8	29.65	0	8.99
22/10/2014	34.7	24.8	29.75	0	9.95
23/10/2014	33.4	25.5	29.45	11.7	10.7
24/10/2014	33	25	29	0	7.35
25/10/2014	33.7	25.3	29.5	0	13.42
26/10/2014	34.4	25.5	29.95	1.4	11.89
27/10/2014	33	25	29	23	12.89
28/10/2014	33.8	23.8	28.8	1	12.06
29/10/2014	34	25.5	29.75	0	11.19
30/10/2014	35	25.5	30.25	0	12.7
31/10/2014	35.1	25.5	30.3	4.9	14.29
01/11/2014	35	25.5	30.25	0.2	15.65
02/11/2014	35.2	25	30.1	6.4	12.67
03/11/2014	34.7	25.2	29.95	0	11.54
04/11/2014	33.5	25.8	29.65	45	6.76
05/11/2014	31.8	24.7	28.25	0.2	8.9
06/11/2014	34.5	26	30.25	3.4	14.03
07/11/2014	34.6	25.4	30	0	9.84
08/11/2014	35	25.5	30.25	0	14.85
09/11/2014	34.7	25.4	30.05	0.2	16.52
10/11/2014	35.5	25.7	30.6	0	17.31
11/11/2014	35.5	26.8	31.15	0	13.22
12/11/2014	35.3	26.2	30.75	0	16.66
13/11/2014	35.3	25.5	30.4	0	17.34
14/11/2014	32	25.3	28.65	0	13.36
15/11/2014	34	24.1	29.05	0	16.93
16/11/2014	34.2	24	29.1	0	17
17/11/2014	33.8	24.2	29	0	17.02
18/11/2014	32.6	23.8	28.2	0	17.66
19/11/2014	31.5	22.5	27	0	17.33
20/11/2014	31.7	22.1	26.9	0	16.26
21/11/2014	33.2	23	28.1	0	13.92
22/11/2014	34	23.7	28.85	0	16.43
23/11/2014	34.3	23.7	29	0	12.89
24/11/2014	34.7	24.7	29.7	0	12.94
25/11/2014	35	24.6	29.8	0	12.43
26/11/2014	34.8	24.7	29.75	0	11.73
27/11/2014	33.8	25.5	29.65	0	9.73
28/11/2014	35	23.5	29.25	0	7.14
29/11/2014	34.7	24.9	29.8	0	1.75
30/11/2014	35.2	25.6	30.4	0	9.29
01/12/2014	35.4	25.5	30.45	0	13.64
02/12/2014	31.6	25.9	28.75	0.7	5.62
03/12/2014	32.6	25	28.8	0	12.24
04/12/2014	33.3	25	29.15	1.7	7.67
05/12/2014	31.4	25.2	28.3	0	7.88
06/12/2014	34.8	24.6	29.7	0	12.4
07/12/2014	35	25.5	30.25	0	15.1
08/12/2014	34.4	24.6	29.5	0	16.74
09/12/2014	34	22.5	28.25	0	16.68
10/12/2014	33.8	22.7	28.25	0	16.66
11/12/2014	34.1	21.7	27.9	0	17.12
12/12/2014	33.2	23	28.1	0	15.65
13/12/2014	29.6	22	25.8	0	9.12
14/12/2014	30.7	21.7	26.2	0	16
15/12/2014	32.8	21.8	27.3	0	15.89
16/12/2014	31.7	22.7	27.2	0	14.52
17/12/2014	32	21.2	26.6	0	10.99
18/12/2014	31.7	20	25.85	0	15.61
19/12/2014	30.4	19.8	25.1	0	15.05
20/12/2014	32	21.5	26.75	0	15.45
21/12/2014	33	20.5	26.75	0	15.54
22/12/2014	29	20.5	24.75	0	13.73
23/12/2014	30	19.4	24.7	0	14.89
24/12/2014	32.2	19.4	25.8	0	14
25/12/2014	32.5	23.7	28.1	0	12.29
26/12/2014	35.2	23	29.1	0	15.3
27/12/2014	35	24.8	29.9	0	9.57
28/12/2014	33.6	24.8	29.2	0	15.23
29/12/2014	33.5	20.6	27.05	0	16.54
30/12/2014	30.2	19.8	25	0	15.55
31/12/2014	31.6	19	25.3	0	16.7
