Date	Tmax	Tmin	Tavg	Rain	I
16/06/2014	34.1	25.9	30	0.4	11
17/06/2014	34	26.2	30.1	0	11.97
18/06/2014	34.2	27	30.6	0.4	12.99
19/06/2014	34.1	27	30.55	0	15.75
20/06/2014	34.3	26.8	30.55	0	16.77
21/06/2014	33.2	26.2	29.7	0	11.11
22/06/2014	34.7	25.8	30.25	0.2	12.59
23/06/2014	34.7	26.6	30.65	0	13.85
24/06/2014	34.4	25.3	29.85	45.2	16.99
25/06/2014	32.5	25.9	29.2	0	6.52
26/06/2014	33.6	26	29.8	0.2	6.52
27/06/2014	34.7	25	29.85	0	18.75
28/06/2014	35.7	25.4	30.55	0	16.64
29/06/2014	36.5	25.8	31.15	0	17.07
30/06/2014	32.6	27	29.8	2.8	10.69
01/07/2014	32.8	26.2	29.5	0	17.67
02/07/2014	33.5	25.6	29.55	0	17.01
03/07/2014	35.6	25.4	30.5	0	16.22
04/07/2014	36.1	26.8	31.45	0	19.31
05/07/2014	37.2	25.8	31.5	0	20.14
06/07/2014	35.7	26.3	31	0	20.61
07/07/2014	36.2	27.1	31.65	0	15.63
08/07/2014	35.5	26.8	31.15	0.1	11.89
09/07/2014	35.4	26.8	31.1	0	13.66
10/07/2014	34.2	26.4	30.3	2.8	13.53
11/07/2014	33.5	26.4	29.95	0	16.36
12/07/2014	34.8	26.5	30.65	0	18.47
13/07/2014	34.5	26.3	30.4	117.5	13.51
14/07/2014	31.7	23.6	27.65	25.5	10.94
15/07/2014	33	24.7	28.85	4.9	16.04
16/07/2014	32.7	24.3	28.5	4.2	13.3
17/07/2014	34.2	24.7	29.45	31.1	18.37
18/07/2014	34.3	25.7	30	25.4	10.44
19/07/2014	30.5	25.8	28.15	1.3	6.77
20/07/2014	30.8	24.7	27.75	0.2	15.28
21/07/2014	28	25.3	26.65	3.5	9.86
22/07/2014	32.9	24.8	28.85	0	13.94
23/07/2014	32.8	25.8	29.3	1.7	17.14
24/07/2014	33.2	24.4	28.8	4.9	16.38
25/07/2014	34.2	25.4	29.8	37.3	13.38
26/07/2014	32.7	24.7	28.7	33.8	18.73
27/07/2014	32	24.3	28.15	31.7	16.55
28/07/2014	30	24.2	27.1	0	3.76
29/07/2014	33.5	26	29.75	10.7	12.27
30/07/2014	33.1	25	29.05	0	10.88
31/07/2014	34.2	25.6	29.9	2.2	12.79
01/08/2014	34.5	25.9	30.2	9	11.75
02/08/2014	33.2	26	29.6	4.2	11.29
03/08/2014	33.2	25.6	29.4	0	11.44
04/08/2014	32.6	26.3	29.45	13.9	11.97
05/08/2014	31.4	25.6	28.5	0.5	7.41
06/08/2014	31.8	25.5	28.65	2	13.5
07/08/2014	32.2	24.6	28.4	4.1	12.68
08/08/2014	31.6	24.8	28.2	0	18.45
09/08/2014	32.1	24.8	28.45	3.8	15.2
10/08/2014	31.3	25	28.15	0	16.44
11/08/2014	33	25.3	29.15	0	18.32
12/08/2014	32.5	25	28.75	7.1	19.46
13/08/2014	32.7	25.2	28.95	0	17.1
14/08/2014	32.7	25.5	29.1	27.3	10.03
15/08/2014	33.3	24.8	29.05	1.6	16.56
16/08/2014	28.3	25.6	26.95	5	11.4
17/08/2014	34.2	24.9	29.55	0	12.95
18/08/2014	35.2	25.8	30.5	0	15.55
19/08/2014	34.6	25.4	30	5.8	15.17
20/08/2014	32.6	24.8	28.7	3.6	14.5
21/08/2014	32.7	24.8	28.75	29.5	12.2
22/08/2014	32	24.2	28.1	0	13.39
23/08/2014	34.2	24.8	29.5	0	8.44
24/08/2014	34.7	25.9	30.3	11.2	21.9
25/08/2014	34.2	25.3	29.75	0	13.64
26/08/2014	33	25.8	29.4	38.6	14.66
27/08/2014	32.6	23.8	28.2	0.9	14.87
28/08/2014	32.1	25.3	28.7	54.6	14.66
29/08/2014	32.2	24.9	28.55	10.4	14.58
30/08/2014	30.7	25.2	27.95	3.3	8.99
31/08/2014	32.3	24.3	28.3	1	8.96
01/09/2014	34.5	25	29.75	19.3	12.58
02/09/2014	32.1	24.8	28.45	1.2	15.26
03/09/2014	31.6	25	28.3	57.1	13.99
04/09/2014	31.7	24.4	28.05	0.3	16.05
05/09/2014	32.1	24.7	28.4	1.1	13.58
06/09/2014	33	25.5	29.25	0	13.05
07/09/2014	32.3	25.4	28.85	7.4	10.7
08/09/2014	34.4	23.6	29	1.6	17.21
09/09/2014	34	24.4	29.2	0	17.77
10/09/2014	34.1	24.7	29.4	31.6	14.87
11/09/2014	33.9	25.2	29.55	0	8.67
12/09/2014	35	25.3	30.15	0	13.83
13/09/2014	35.6	25	30.3	0	13.39
14/09/2014	35.5	25.8	30.65	7.9	19.44
15/09/2014	35.4	25.2	30.3	0	15.82
16/09/2014	34	25.6	29.8	0	13.45
17/09/2014	34	25	29.5	0	14.11
18/09/2014	31.7	25.9	28.8	3.1	11.54
19/09/2014	33.5	24.6	29.05	0	20.41
20/09/2014	35.2	24.4	29.8	0	2.28
21/09/2014	34	25.8	29.9	1.2	18.29
22/09/2014	30	25.8	27.9	0.2	14.24
23/09/2014	34.8	25.8	30.3	1.3	17.75
24/09/2014	33.6	25.2	29.4	64.6	8.95
25/09/2014	30.7	24.1	27.4	1.5	11.26
26/09/2014	31.7	24.9	28.3	0	10.55
27/09/2014	34.2	24.4	29.3	0	14.21
28/09/2014	35.3	24.8	30.05	0	15.2
29/09/2014	34.5	26	30.25	43.6	16.98
30/09/2014	32.7	23.8	28.25	0.6	10.86
01/10/2014	32.2	24.6	28.4	8.5	16.79
02/10/2014	32.8	24.2	28.5	0	11.96
03/10/2014	34	26	30	0	13.07
04/10/2014	34.5	24.7	29.6	0	15.14
05/10/2014	35	24.7	29.85	20.1	12.66
06/10/2014	30.2	23.1	26.65	3.4	9.33
07/10/2014	31.1	24.9	28	0	8.95
08/10/2014	32.2	24.4	28.3	0.4	8.6
09/10/2014	32.2	24.6	28.4	0.1	11.02
10/10/2014	33.3	24.5	28.9	0	7
11/10/2014	34.6	25.2	29.9	1	12.24
12/10/2014	32.1	24.4	28.25	0.4	12.55
13/10/2014	32.2	25.3	28.75	0	18.5
14/10/2014	32.8	24.2	28.5	0	18.61
15/10/2014	32.1	23.2	27.65	0	18.79
16/10/2014	32.3	22.5	27.4	0	16.61
17/10/2014	32.6	22.9	27.75	0.1	14.85
18/10/2014	33.2	23.8	28.5	0	18.94
19/10/2014	33.3	24.3	28.8	4	12.88
20/10/2014	30	24.6	27.3	17.3	14.02
21/10/2014	32	23.4	27.7	5.8	8.99
22/10/2014	32.6	24.5	28.55	15.2	9.95
23/10/2014	29.1	23.8	26.45	0.1	10.7
24/10/2014	30	24	27	4.8	7.35
25/10/2014	31	23.1	27.05	3.5	13.42
26/10/2014	33.5	24.4	28.95	0	11.89
27/10/2014	33.1	25	29.05	2.5	12.89
28/10/2014	34.5	24.6	29.55	0	12.06
29/10/2014	30.2	25	27.6	1.6	11.19
30/10/2014	34.2	24.3	29.25	0	12.7
31/10/2014	33.6	25	29.3	10.2	14.29
01/11/2014	34	24.7	29.35	0.2	15.65
02/11/2014	33.2	25.3	29.25	0	12.67
03/11/2014	33.6	24.2	28.9	2.7	11.54
04/11/2014	32	23.6	27.8	1.4	6.76
05/11/2014	28.4	25	26.7	24.7	8.9
06/11/2014	30.2	24.2	27.2	1.5	14.03
07/11/2014	31	23.7	27.35	0	9.84
08/11/2014	33.1	24.5	28.8	0.2	14.85
09/11/2014	31.6	24.7	28.15	0	16.52
10/11/2014	33.6	24.9	29.25	0	17.31
11/11/2014	33.9	23.9	28.9	0	13.22
12/11/2014	34.2	23.7	28.95	5.5	16.66
13/11/2014	33.1	23.9	28.5	0	17.34
14/11/2014	32.2	23.8	28	0	13.36
15/11/2014	32.5	23	27.75	0	16.93
16/11/2014	32.2	23.4	27.8	0	17
17/11/2014	32.2	22.5	27.35	0	17.02
18/11/2014	31.2	22.2	26.7	0	17.66
19/11/2014	30.5	21.4	25.95	0	17.33
20/11/2014	30.6	20.2	25.4	0	16.26
21/11/2014	31.1	20	25.55	0	13.92
22/11/2014	32.2	19.8	26	0	16.43
23/11/2014	32.2	20	26.1	0	12.89
24/11/2014	32.3	20	26.15	0	12.94
25/11/2014	33.1	20.4	26.75	0	12.43
26/11/2014	33.6	20.7	27.15	0	11.73
27/11/2014	33.6	22.8	28.2	0	9.73
28/11/2014	34	23.2	28.6	0	7.14
29/11/2014	35.2	23.5	29.35	0	1.75
30/11/2014	34.5	23	28.75	0	9.29
01/12/2014	33.2	20.8	27	0	13.64
02/12/2014	33	21.3	27.15	0	5.62
03/12/2014	30.1	25	27.55	0	12.24
04/12/2014	32.5	22.7	27.6	1.7	7.67
05/12/2014	29.8	24.8	27.3	0.2	7.88
06/12/2014	32.5	23.5	28	0	12.4
07/12/2014	33.7	23.1	28.4	0	15.1
08/12/2014	32.5	22.6	27.55	0	16.74
09/12/2014	31.6	22.3	26.95	0	16.68
10/12/2014	32.1	21	26.55	0	16.66
11/12/2014	32.1	20.3	26.2	0	17.12
12/12/2014	31.2	20	25.6	0	15.65
13/12/2014	30.3	19	24.65	0	9.12
14/12/2014	30.1	18.8	24.45	0	16
15/12/2014	31.5	19.2	25.35	0	15.89
16/12/2014	30.6	20	25.3	0	14.52
17/12/2014	28.2	22.2	25.2	0	10.99
18/12/2014	28.2	18	23.1	0	15.61
19/12/2014	29.1	17.7	23.4	0	15.05
20/12/2014	30	18	24	0	15.45
21/12/2014	31.2	20.1	25.65	0	15.54
22/12/2014	27.8	19.5	23.65	0	13.73
23/12/2014	28.2	16.3	22.25	0	14.89
24/12/2014	29.4	15.9	22.65	0	14
25/12/2014	31.6	19	25.3	0	12.29
26/12/2014	33.5	20	26.75	0	15.3
27/12/2014	34.3	21	27.65	0	9.57
28/12/2014	33.1	23	28.05	0	15.23
29/12/2014	29.9	21	25.45	0	16.54
30/12/2014	31	18.6	24.8	0	15.55
31/12/2014	30.5	18.7	24.6	0	16.7
