Date	Tmax	Tmin	Tavg	Rain	I
24/04/2014	38.2	25.8	32	0	18.25
25/04/2014	37	25.5	31.25	0	21.46
26/04/2014	38	23.8	30.9	0	23.99
27/04/2014	38.4	24.5	31.45	2.4	22.82
28/04/2014	31.7	23.5	27.6	9.2	13.69
29/04/2014	31.1	21.4	26.25	0.8	9.73
30/04/2014	33.5	23.5	28.5	2.4	16.71
01/05/2014	33.7	22.3	28	0.2	20.62
02/05/2014	33.8	22.5	28.15	67.7	16.13
03/05/2014	27.3	22.2	24.75	2	21.75
04/05/2014	34.2	22.5	28.35	0	13.2
05/05/2014	35.2	22.4	28.8	0	8.63
06/05/2014	30.2	24	27.1	0	11.83
07/05/2014	34.6	24.2	29.4	3.6	10.69
08/05/2014	34.2	23.5	28.85	5	22.32
09/05/2014	34.7	24.2	29.45	0.2	20.63
10/05/2014	36.6	24	30.3	0	14.69
11/05/2014	37.5	24.6	31.05	0	21.88
12/05/2014	38.4	25	31.7	5.8	22.38
13/05/2014	36.8	24.5	30.65	7.6	20.11
14/05/2014	35.2	23.4	29.3	0	21.36
15/05/2014	36.5	25.2	30.85	0	22.78
16/05/2014	35.6	24.2	29.9	10.8	19.29
17/05/2014	35.4	23.8	29.6	1	17.98
18/05/2014	33.9	24.7	29.3	0.2	7.87
19/05/2014	34.5	24	29.25	0	11.59
20/05/2014	35.5	24.1	29.8	0	21.18
21/05/2014	35.5	25	30.25	0	22.59
22/05/2014	36.7	25.5	31.1	0	22.79
23/05/2014	37.1	24.5	30.8	0	20.64
24/05/2014	38.3	24.8	31.55	0	22.55
25/05/2014	39.1	24.8	31.95	10	16.55
26/05/2014	35.6	24.8	30.2	5.8	16.4
27/05/2014	35.6	25.4	30.5	7.2	13.29
28/05/2014	35.3	23.5	29.4	43.6	21.04
29/05/2014	33.2	24	28.6	2.1	19.2
30/05/2014	35.3	23.6	29.45	0	20.96
31/05/2014	32.2	24.5	28.35	5	16.05
01/06/2014	34	24.2	29.1	19.7	17.18
02/06/2014	34	23.5	28.75	0.4	21.83
03/06/2014	35.7	23.6	29.65	19.4	20.73
04/06/2014	36.6	24.2	30.4	0	19.7
05/06/2014	35.5	25.2	30.35	0	10.87
06/06/2014	34.5	25.2	29.85	31	16.99
07/06/2014	33	23.7	28.35	2.2	17.13
08/06/2014	34.8	25	29.9	4.8	19.29
09/06/2014	33	24	28.5	0	18.19
10/06/2014	33.8	25.5	29.65	2	11.49
11/06/2014	33.1	25.7	29.4	0	12.09
12/06/2014	33.5	23.8	28.65	0	11.37
13/06/2014	32	25.3	28.65	41.4	14.38
14/06/2014	32.8	24.7	28.75	6	13.77
15/06/2014	33.7	24	28.85	0	15.04
16/06/2014	33.2	24.8	29	0.6	11
17/06/2014	33.3	25.2	29.25	0	11.97
18/06/2014	32.4	24.5	28.45	1.2	12.99
19/06/2014	30.7	24.5	27.6	1.2	15.75
20/06/2014	34	24.4	29.2	0	16.77
21/06/2014	35	24.4	29.7	0	11.11
22/06/2014	33.7	27.5	30.6	0	12.59
23/06/2014	32.8	26.9	29.85	0	13.85
24/06/2014	34.1	25	29.55	0.6	16.99
25/06/2014	33.6	24.6	29.1	0	6.52
26/06/2014	32.2	24	28.1	0	6.52
27/06/2014	35	24.3	29.65	8.8	18.75
28/06/2014	35.4	24.4	29.9	0	16.64
29/06/2014	34.8	26.6	30.7	13.2	17.07
30/06/2014	29.3	23.7	26.5	34.4	10.69
01/07/2014	31.3	23.3	27.3	4.8	17.67
02/07/2014	33	24.1	28.55	0	17.01
03/07/2014	35	25	30	0	16.22
04/07/2014	36	24.3	30.15	0	19.31
05/07/2014	35.5	24.5	30	0	20.14
06/07/2014	36	25	30.5	0	20.61
07/07/2014	32.5	26.5	29.5	0	15.63
08/07/2014	34.3	25.5	29.9	0	11.89
09/07/2014	32	25.5	28.75	6	13.66
10/07/2014	33	24.5	28.75	20	13.53
11/07/2014	32.4	24.1	28.25	0	16.36
12/07/2014	31.2	25.7	28.45	65.8	18.47
13/07/2014	30.5	23.4	26.95	11.6	13.51
14/07/2014	28.9	24.5	26.7	2	10.94
15/07/2014	31.7	24	27.85	0	16.04
16/07/2014	32	24.5	28.25	10	13.3
17/07/2014	33.5	24.9	29.2	0.8	18.37
18/07/2014	33.4	24.7	29.05	0.4	10.44
19/07/2014	30	24.6	27.3	1.8	6.77
20/07/2014	29	23.5	26.25	0.6	15.28
21/07/2014	28.5	23.7	26.1	2.4	9.86
22/07/2014	32	24.1	28.05	0	13.94
23/07/2014	33.3	24.5	28.9	3.6	17.14
24/07/2014	34.2	24	29.1	0.2	16.38
25/07/2014	32.5	25.2	28.85	0	13.38
26/07/2014	32.7	24.5	28.6	41.8	18.73
27/07/2014	31	23.9	27.45	71	16.55
28/07/2014	31	23.3	27.15	0.2	3.76
29/07/2014	33	24.5	28.75	0	12.27
30/07/2014	34	24.6	29.3	0	10.88
31/07/2014	33.9	25.8	29.85	0	12.79
01/08/2014	34.5	24.8	29.65	0	11.75
02/08/2014	34.5	24.5	29.5	0	11.29
03/08/2014	32.6	25	28.8	0	11.44
04/08/2014	32.5	25.5	29	0	11.97
05/08/2014	29.1	25.5	27.3	4.2	7.41
06/08/2014	31.5	24.3	27.9	0	13.5
07/08/2014	32.3	24.4	28.35	1.1	12.68
08/08/2014	32.6	23.8	28.2	0	18.45
09/08/2014	32.3	24.5	28.4	1	15.2
10/08/2014	31.8	23.5	27.65	0	16.44
11/08/2014	34	24.4	29.2	0	18.32
12/08/2014	34.6	25.5	30.05	0	19.46
13/08/2014	33.8	25	29.4	0	17.1
14/08/2014	31.7	24.5	28.1	3.6	10.03
15/08/2014	33	24	28.5	6	16.56
16/08/2014	29.4	23.4	26.4	1.8	11.4
17/08/2014	34	22.7	28.35	0	12.95
18/08/2014	34.8	24.2	29.5	1.2	15.55
19/08/2014	32.7	24	28.35	0	15.17
20/08/2014	31.8	23.7	27.75	2.8	14.5
21/08/2014	32	23.1	27.55	17.4	12.2
22/08/2014	30	23.3	26.65	1.4	13.39
23/08/2014	32.8	23.6	28.2	0	8.44
24/08/2014	33.5	23	28.25	9.6	21.9
25/08/2014	34.5	24.5	29.5	11.2	13.64
26/08/2014	32.2	23.2	27.7	0.8	14.66
27/08/2014	32	22.5	27.25	1.8	14.87
28/08/2014	32.6	24	28.3	0.2	14.66
29/08/2014	31	24.5	27.75	34	14.58
30/08/2014	29.3	23.5	26.4	3.4	8.99
31/08/2014	32.5	23.5	28	0	8.96
01/09/2014	32.7	23.5	28.1	2.6	12.58
02/09/2014	28.3	24	26.15	4.4	15.26
03/09/2014	31.5	23.6	27.55	5	13.99
04/09/2014	30.8	23.8	27.3	6.2	16.05
05/09/2014	32.8	24.3	28.55	2.4	13.58
06/09/2014	32.9	24	28.45	0.6	13.05
07/09/2014	34.3	23.8	29.05	0	10.7
08/09/2014	34	23.1	28.55	0	17.21
09/09/2014	33.5	23.5	28.5	0	17.77
10/09/2014	35	24.4	29.7	0	14.87
11/09/2014	34	24.2	29.1	0	8.67
12/09/2014	33.2	23.3	28.25	0	13.83
13/09/2014	32.3	24	28.15	0	13.39
14/09/2014	34.3	24.2	29.25	0	19.44
15/09/2014	35.6	23.5	29.55	10.2	15.82
16/09/2014	33.5	23	28.25	0	13.45
17/09/2014	31.7	25	28.35	0	14.11
18/09/2014	31.7	24.5	28.1	0	11.54
19/09/2014	33.3	24.1	28.7	0	20.41
20/09/2014	33.8	24.2	29	0	2.28
21/09/2014	33	25	29	9.5	18.29
22/09/2014	29.1	23.5	26.3	0.2	14.24
23/09/2014	31	24	27.5	9.9	17.75
24/09/2014	27.8	24	25.9	9	8.95
25/09/2014	25.7	23.3	24.5	1.6	11.26
26/09/2014	32.6	22.6	27.6	0	10.55
27/09/2014	33.3	23	28.15	0	14.21
28/09/2014	35	22.8	28.9	0	15.2
29/09/2014	32	24.2	28.1	2.4	16.98
30/09/2014	31.8	23.6	27.7	0	10.86
01/10/2014	31.6	23	27.3	12.6	16.79
02/10/2014	33	23.5	28.25	4.6	11.96
03/10/2014	34.3	22.6	28.45	0	13.07
04/10/2014	34	21.5	27.75	0	15.14
05/10/2014	33.9	22.5	28.2	0	12.66
06/10/2014	30.8	23.2	27	0.2	9.33
07/10/2014	31.4	22.2	26.8	0	8.95
08/10/2014	31.7	21	26.35	0	8.6
09/10/2014	32.5	20.8	26.65	0	11.02
10/10/2014	34.2	22.2	28.2	0	7
11/10/2014	32.5	22.4	27.45	1.6	12.24
12/10/2014	31	23.3	27.15	0	12.55
13/10/2014	31.7	20	25.85	0	18.5
14/10/2014	32.3	20.2	26.25	0	18.61
15/10/2014	30.8	20.3	25.55	0	18.79
16/10/2014	32	18.5	25.25	0	16.61
17/10/2014	32.7	20.4	26.55	0	14.85
18/10/2014	32.6	21.6	27.1	0	18.94
19/10/2014	31.4	21.2	26.3	0	12.88
20/10/2014	32.2	22.7	27.45	0	14.02
21/10/2014	33	22	27.5	0	8.99
22/10/2014	31	23.5	27.25	0.6	9.95
23/10/2014	31	23	27	112.4	10.7
24/10/2014	27	22	24.5	34.8	7.35
25/10/2014	32	21	26.5	0	13.42
26/10/2014	33.2	22.4	27.8	0	11.89
27/10/2014	33	22.5	27.75	0	12.89
28/10/2014	32.5	22.7	27.6	0.2	12.06
29/10/2014	27.8	23.7	25.75	22.4	11.19
30/10/2014	31	22.7	26.85	3.6	12.7
31/10/2014	33.3	22.5	27.9	0	14.29
01/11/2014	33.2	22.8	28	0	15.65
02/11/2014	33.8	22.7	28.25	0	12.67
03/11/2014	32.2	24	28.1	0	11.54
04/11/2014	31.7	22.1	26.9	0	6.76
05/11/2014	30.2	21	25.6	9.4	8.9
06/11/2014	30.8	22.5	26.65	0.4	14.03
07/11/2014	29.3	23.5	26.4	23.8	9.84
08/11/2014	33	22.5	27.75	0	14.85
09/11/2014	30.5	22.5	26.5	1.6	16.52
10/11/2014	33	22	27.5	0	17.31
11/11/2014	33	20.3	26.65	0	13.22
12/11/2014	33	21	27	0	16.66
13/11/2014	32.2	21.5	26.85	0	17.34
14/11/2014	30.2	21.8	26	0	13.36
15/11/2014	31.4	19.1	25.25	0	16.93
16/11/2014	31.6	20	25.8	0	17
17/11/2014	31.6	20	25.8	0	17.02
18/11/2014	29.3	20	24.65	0	17.66
19/11/2014	30	17.2	23.6	0	17.33
20/11/2014	29.1	16.1	22.6	0	16.26
21/11/2014	29.2	16.8	23	0	13.92
22/11/2014	31	17	24	0	16.43
23/11/2014	31.5	17.5	24.5	0	12.89
24/11/2014	31.3	16.8	24.05	0	12.94
25/11/2014	32	16.2	24.1	0	12.43
26/11/2014	32.2	18	25.1	0	11.73
27/11/2014	33.3	19.2	26.25	0	9.73
28/11/2014	33.8	21	27.4	0	7.14
29/11/2014	33.8	21.5	27.65	1	1.75
30/11/2014	33	19.5	26.25	0	9.29
01/12/2014	32.2	17.5	24.85	0	13.64
02/12/2014	26	22.2	24.1	0	5.62
03/12/2014	29.7	21	25.35	0	12.24
04/12/2014	30.3	20.5	25.4	0	7.67
05/12/2014	30	22.3	26.15	0	7.88
06/12/2014	30.6	19.3	24.95	0	12.4
07/12/2014	32.7	19	25.85	0	15.1
08/12/2014	30	20.4	25.2	0	16.74
09/12/2014	30.1	18.3	24.2	0	16.68
10/12/2014	30.3	16.5	23.4	0	16.66
11/12/2014	30.6	16.5	23.55	0	17.12
12/12/2014	26.7	16.4	21.55	0	15.65
13/12/2014	27.4	14.7	21.05	0	9.12
14/12/2014	28.7	14	21.35	0	16
15/12/2014	30	14.2	22.1	0	15.89
16/12/2014	27.1	15.6	21.35	0	14.52
17/12/2014	25.3	16.5	20.9	0	10.99
18/12/2014	26.3	12.8	19.55	0	15.61
19/12/2014	28.5	13.9	21.2	0	15.05
20/12/2014	28.3	13.8	21.05	0	15.45
21/12/2014	28.5	13.5	21	0	15.54
22/12/2014	26	11	18.5	0	13.73
23/12/2014	27	11	19	0	14.89
24/12/2014	28.7	11.8	20.25	0	14
25/12/2014	28.2	17	22.6	0	12.29
26/12/2014	31.9	18.2	25.05	0	15.3
27/12/2014	33	17.8	25.4	0	9.57
28/12/2014	31.6	18.6	25.1	0	15.23
29/12/2014	27.9	14.5	21.2	0	16.54
30/12/2014	29.5	13	21.25	0	15.55
31/12/2014	28.3	13	20.65	0	16.7
