Date	Tmax	Tmin	Tavg	Rain	I
24/11/2014	33.4	19.6	26.5	0	12.94
25/11/2014	33.1	19.6	26.35	0	12.43
26/11/2014	33.9	20.9	27.4	0	11.73
27/11/2014	34	23	28.5	0	9.73
28/11/2014	34.6	23.4	29	0	7.14
29/11/2014	35.1	23.6	29.35	0	1.75
30/11/2014	35	23.4	29.2	0	9.29
01/12/2014	33.5	20.4	26.95	0	13.64
02/12/2014	31.6	22	26.8	0	5.62
03/12/2014	30.4	23.4	26.9	0	12.24
04/12/2014	34	22.6	28.3	0	7.67
05/12/2014	29.8	24	26.9	0	7.88
06/12/2014	33.2	22.8	28	0	12.4
07/12/2014	34.5	21.2	27.85	0	15.1
08/12/2014	32.6	22.5	27.55	0	16.74
09/12/2014	32.6	21.2	26.9	0	16.68
10/12/2014	32.9	20.5	26.7	0	16.66
11/12/2014	32.3	19.4	25.85	0	17.12
12/12/2014	32.2	20.2	26.2	0	15.65
13/12/2014	30.5	19.3	24.9	0	9.12
14/12/2014	30.5	19.1	24.8	0	16
15/12/2014	31.5	19	25.25	0	15.89
16/12/2014	31.5	19.5	25.5	0	14.52
17/12/2014	31.5	19	25.25	0	10.99
18/12/2014	28.8	15.8	22.3	0	15.61
19/12/2014	29.3	17	23.15	0	15.05
20/12/2014	30.3	16	23.15	0	15.45
21/12/2014	31.7	16.7	24.2	0	15.54
22/12/2014	27.2	18.8	23	0	13.73
23/12/2014	28.4	15.4	21.9	0	14.89
24/12/2014	29.6	15.6	22.6	0	14
25/12/2014	29.8	20.5	25.15	0	12.29
26/12/2014	33.7	20.2	26.95	0	15.3
27/12/2014	34.6	21.7	28.15	6.4	9.57
28/12/2014	34.2	22.5	28.35	0	15.23
29/12/2014	30.6	20.5	25.55	0	16.54
30/12/2014	31.4	19	25.2	0	15.55
31/12/2014	31.5	18.1	24.8	0	16.7
