Date	Time	T	I	N	S	U
01/01/2017	00:05:00	5.62721395492554	0	0.0111652860641479	23.7098426818848	0
01/01/2017	01:05:00	5.51479148864746	0	0.0112026596069336	23.7006816864014	0.0973302353533682
01/01/2017	02:05:00	5.40707778930664	0	0.0112386283874512	23.6831016540527	0.112044359080164
01/01/2017	03:05:00	5.30037355422974	0	0.0114038314819336	23.6712074279785	0.0541121435017906
01/01/2017	04:05:00	5.18840837478638	0	0.0119558000564575	23.6532764434814	0.079890194256489
01/01/2017	05:05:00	5.06284284591675	0	0.0121825323104858	23.5843086242676	0.104159425034396
01/01/2017	06:05:00	4.95155429840088	0	0.0119996576309204	23.5419254302979	0.108631225471635
01/01/2017	07:05:00	4.86227130889893	0	0.0117689580917358	23.4994487762451	0.125123147520615
01/01/2017	08:05:00	4.82977867126465	0	0.0114672889709473	23.4736099243164	0.134964600646532
01/01/2017	09:05:00	4.85956001281738	8.27610301971436	0.0110100517272949	23.4827575683594	0.134410134065595
01/01/2017	10:05:00	4.9274582862854	29.0999870300293	0.0106748723983765	23.4853439331055	0.127259663261409
01/01/2017	11:05:00	5.01936054229736	38.8810844421387	0.0104012403488159	23.4887447357178	0.124444932453555
01/01/2017	12:05:00	5.1202540397644	44.6779708862305	0.0101920948028564	23.4912929534912	0.11395703088041
01/01/2017	13:05:00	5.21114349365234	40.8094215393066	0.0101456527709961	23.4729290008545	0.107545274440254
01/01/2017	14:05:00	5.28183937072754	22.2271842956543	0.0101532688140869	23.4377536773682	0.0964966035606178
01/01/2017	15:05:00	5.33024644851685	0.867073178291321	0.0101872177124023	23.3922443389893	0.0881516414316647
01/01/2017	16:05:00	5.34370136260986	0	0.0103114976882935	23.3196220397949	0.0821460836364364
01/01/2017	17:05:00	5.31503963470459	0	0.0104685983657837	23.2257556915283	0.0684073485277907
01/01/2017	18:05:00	5.24954032897949	0	0.0106773014068604	23.1050128936768	0.0578586405112484
01/01/2017	19:05:00	5.1124210357666	0	0.0108730792999268	22.974889755249	0.0568226038133621
01/01/2017	20:05:00	4.98299026489258	0	0.0109229192733765	22.8985595703125	0.052046861061123
01/01/2017	21:05:00	4.87111949920654	0	0.0108869132995605	22.859546661377	0.0518718330459903
01/01/2017	22:05:00	4.78980731964111	0	0.0107463626861572	22.8659629821777	0.0571071732164039
01/01/2017	23:05:00	4.72797107696533	0	0.0105296506881714	22.909646987915	0.062787404780078
02/01/2017	00:05:00	4.62441110610962	0	0.0105167150497437	22.8818111419678	0.0565611419137273
02/01/2017	01:05:00	4.4977502822876	0	0.0107792224884033	22.7433528900146	0.0450070785168931
02/01/2017	02:05:00	4.35078287124634	0	0.0111476001739502	22.5482063293457	0.0314957489035693
02/01/2017	03:05:00	4.18254232406616	0	0.0116164865493774	22.2938423156738	0.0340173647711675
02/01/2017	04:05:00	4.01335716247559	0	0.0120201749801636	22.069408416748	0.0474738135598353
02/01/2017	05:05:00	3.86743831634521	0	0.0121842575073242	21.9711303710938	0.0691622941531018
02/01/2017	06:05:00	3.78522920608521	0	0.0120454177856445	22.029598236084	0.0899129473958009
02/01/2017	07:05:00	3.77942037582397	0	0.0117408962249756	22.1763343811035	0.0976074889086879
02/01/2017	08:05:00	3.89632868766785	0	0.0114512233734131	22.3206806182861	0.0972134445808258
02/01/2017	09:05:00	4.11946105957031	26.9375381469727	0.0111920604705811	22.4493732452393	0.0930553763733878
02/01/2017	10:05:00	4.43469381332397	61.6180305480957	0.0109050464630127	22.5831890106201	0.0846219441360104
02/01/2017	11:05:00	4.78178215026855	81.8857879638672	0.0106441926956177	22.6986122131348	0.0763524119317393
02/01/2017	12:05:00	5.10662412643433	83.8478088378906	0.0105090732574463	22.7580032348633	0.0753373915785625
02/01/2017	13:05:00	5.39581251144409	67.8273010253906	0.0104782667160034	22.7729835510254	0.0778121925323016
02/01/2017	14:05:00	5.63953733444214	36.1395034790039	0.0105718984603882	22.734375	0.0840625856133806
02/01/2017	15:05:00	5.83027648925781	1.42690122127533	0.0108063726425171	22.6342945098877	0.0891302765711361
02/01/2017	16:05:00	5.95823192596436	0	0.0111118688583374	22.5037040710449	0.105284890853331
02/01/2017	17:05:00	6.009352684021	0	0.0113829526901245	22.3918285369873	0.11950442462498
02/01/2017	18:05:00	5.97764301300049	0	0.0113777694702148	22.4081974029541	0.118122635556202
02/01/2017	19:05:00	5.85980749130249	0	0.0111262369155884	22.5373611450195	0.111256678005631
02/01/2017	20:05:00	5.74768543243408	0	0.0108580770492554	22.6711654663086	0.106497587697215
02/01/2017	21:05:00	5.64029788970947	0	0.0106220808029175	22.7861270904541	0.0974297998634837
02/01/2017	22:05:00	5.53815412521362	0	0.0104156522750854	22.8808479309082	0.0893371606532454
02/01/2017	23:05:00	5.4387469291687	0	0.0102776460647583	22.9394645690918	0.0777596726112122
03/01/2017	00:05:00	5.33501577377319	0	0.0102317914962769	22.9546165466309	0.0756647887288202
03/01/2017	01:05:00	5.23709487915039	0	0.0102137241363525	22.9551753997803	0.0697978777816783
03/01/2017	02:05:00	5.15441989898682	0	0.0101773319244385	22.9607849121094	0.0614272425556926
03/01/2017	03:05:00	5.05445766448975	0	0.0102281608581543	22.9301319122314	0.0582339596630549
03/01/2017	04:05:00	4.91250371932983	0	0.0104809865951538	22.8161563873291	0.0702262537514376
03/01/2017	05:05:00	4.75993156433105	0	0.0108000583648682	22.6750431060791	0.0820742475473047
03/01/2017	06:05:00	4.63917016983032	0	0.0108870153427124	22.6349563598633	0.0829800955349288
03/01/2017	07:05:00	4.59081172943115	0	0.0107461223602295	22.6893501281738	0.0859038821152746
03/01/2017	08:05:00	4.59928941726685	0	0.0105693664550781	22.7595462799072	0.0857723250074318
03/01/2017	09:05:00	4.66134786605835	11.0341186523438	0.0103569803237915	22.8424682617188	0.0851862697668149
03/01/2017	10:05:00	4.78732299804688	17.6935653686523	0.0100876235961914	22.9447078704834	0.0730721448737492
03/01/2017	11:05:00	4.93003273010254	34.3942031860352	0.00983647727966309	23.0348320007324	0.0596689247274494
03/01/2017	12:05:00	5.02399778366089	37.191032409668	0.00973399257659912	23.0661354064941	0.0578493859246922
03/01/2017	13:05:00	5.05824661254883	15.6042022705078	0.00982119464874268	23.0271835327148	0.063421634227284
03/01/2017	14:05:00	5.06552982330322	16.3250427246094	0.0100275802612305	22.9408588409424	0.062877719790977
03/01/2017	15:05:00	5.05124807357788	1.11977565288544	0.0103211288452148	22.8204879760742	0.0505670628855281
03/01/2017	16:05:00	5.11844730377197	0	0.0106060028076172	22.7053985595703	0.0396430402734895
03/01/2017	17:05:00	5.15364694595337	0	0.0108160810470581	22.6207599639893	0.0324652922906351
