Date	Time	T	I	N	S	U
05/01/2017	15:05:00	5.025642395	3.143131018	0	23.0563755	0.083046611
05/01/2017	16:05:00	5.094591141	0	0	23.02297211	0.095774657
05/01/2017	17:05:00	5.069433212	0	0	22.94386864	0.109086673
05/01/2017	18:05:00	4.957365036	0	0	22.86258888	0.120639149
05/01/2017	19:05:00	4.754107952	0	0	22.81133652	0.133212965
05/01/2017	20:05:00	4.54758358	0	0	22.79774094	0.141125157
05/01/2017	21:05:00	4.336006165	0	0	22.83167839	0.138870667
05/01/2017	22:05:00	4.142439365	0	0	22.88627052	0.132399474
05/01/2017	23:05:00	4.057482719	0	0	22.95877838	0.12204781
06/01/2017	00:05:00	4.109722137	0	0	23.05095482	0.108681719
06/01/2017	01:05:00	4.230157375	0	0	23.14655304	0.094988579
06/01/2017	02:05:00	4.3404603	0	0	23.21945763	0.08102214
06/01/2017	03:05:00	4.385222435	0	0	23.25550652	0.073486591
06/01/2017	04:05:00	4.347685814	0	0	23.25123787	0.076257158
06/01/2017	05:05:00	4.242627621	0	0	23.20419502	0.089780626
06/01/2017	06:05:00	4.096099854	0	0	23.11587906	0.104794273
06/01/2017	07:05:00	3.925142527	0	0	23.00821495	0.121068299
06/01/2017	08:05:00	3.851228714	0	0	22.93348503	0.131010553
06/01/2017	09:05:00	3.818251371	22.05624771	0	22.93047714	0.1329552
06/01/2017	10:05:00	3.774802923	50.49590683	0	22.97606659	0.128744019
06/01/2017	11:05:00	3.833773851	73.26357269	0	23.04113579	0.121571542
06/01/2017	12:05:00	3.9793396	76.34284973	0	23.11403847	0.110665447
06/01/2017	13:05:00	4.1612463	52.35249329	0	23.18068504	0.097802202
06/01/2017	14:05:00	4.327012062	27.13440132	0	23.23361778	0.08313201
06/01/2017	15:05:00	4.42846489	3.200997591	0	23.26366806	0.072990689
06/01/2017	16:05:00	4.429076672	0	0	23.26452637	0.072277895
06/01/2017	17:05:00	4.307367325	0	0	23.22762108	0.086736961
06/01/2017	18:05:00	4.125322819	0	0	23.14245796	0.105604938
06/01/2017	19:05:00	3.911571026	0	0	23.02708435	0.122337842
06/01/2017	20:05:00	3.695954561	0	0	22.94297218	0.13035607
06/01/2017	21:05:00	3.465197802	0	0	22.93178749	0.129447655
06/01/2017	22:05:00	3.213696957	0	0	22.96605301	0.127259758
06/01/2017	23:05:00	2.949694395	0	0	23.00534439	0.124821722
07/01/2017	00:05:00	2.731886148	0	0	23.03815842	0.119762873
07/01/2017	01:05:00	2.695931673	0	0	23.08128738	0.107989586
07/01/2017	02:05:00	2.820479155	0	0	23.13450432	0.092302213
07/01/2017	03:05:00	2.994066	0	0	23.18398285	0.076855182
07/01/2017	04:05:00	3.038177729	0	0	23.20015717	0.073345423
07/01/2017	05:05:00	2.957032681	0	0	23.18384552	0.075396767
07/01/2017	06:05:00	2.826627731	0	0	23.14383507	0.075264228
07/01/2017	07:05:00	2.647363901	0	0	23.08090401	0.07830817
07/01/2017	08:05:00	2.506965876	0	0	22.98636246	0.086442511
07/01/2017	09:05:00	2.456092119	6.493684769	0	22.91006088	0.078291838
07/01/2017	10:05:00	2.601294756	23.93805122	0	22.89553261	0.056577367
07/01/2017	11:05:00	2.8749156	32.9980278	0	22.91150284	0.028816511
07/01/2017	12:05:00	3.169067144	31.45901489	0	22.92979813	0.012792526
07/01/2017	13:05:00	3.408157587	22.51074982	0	22.93252945	0.037351607
07/01/2017	14:05:00	3.568228006	16.86829758	0	22.90583229	0.079968706
07/01/2017	15:05:00	3.671722889	2.464984894	0	22.88081741	0.105553635
07/01/2017	16:05:00	3.69673562	0	0	22.84152222	0.104093163
07/01/2017	17:05:00	3.705876112	0	0	22.80473518	0.098780217
07/01/2017	18:05:00	3.668061733	0	0	22.78093338	0.090424079
07/01/2017	19:05:00	3.593105316	0	0	22.76622391	0.079999708
07/01/2017	20:05:00	3.519690514	0	0	22.75484848	0.059274331
07/01/2017	21:05:00	3.444500208	0	0	22.73937988	0.032772254
07/01/2017	22:05:00	3.361983538	0	0	22.72065544	0.014742954
07/01/2017	23:05:00	3.277715206	0	0	22.71225166	0.027723039
08/01/2017	00:05:00	3.3288517	0	0	22.74630928	0.062506562
08/01/2017	01:05:00	3.446234941	0	0	22.8052597	0.08553159
08/01/2017	02:05:00	3.564681292	0	0	22.85784531	0.087610112
08/01/2017	03:05:00	3.715568781	0	0	22.92170715	0.087970469
08/01/2017	04:05:00	3.823251009	0	0	22.97157478	0.075320965
08/01/2017	05:05:00	3.836265326	0	0	22.98690033	0.065816777
08/01/2017	06:05:00	3.78719759	0	0	22.97642517	0.077420425
08/01/2017	07:05:00	3.698769569	0	0	22.94674873	0.096153109
08/01/2017	08:05:00	3.638973713	0	0	22.89441681	0.109880363
08/01/2017	09:05:00	3.611913204	13.37047482	0	22.83793449	0.117497052
08/01/2017	10:05:00	3.620783091	31.52540588	0	22.79541969	0.12302733
08/01/2017	11:05:00	3.656309128	52.58942032	0	22.78337288	0.119302856
08/01/2017	12:05:00	3.74345994	51.21227646	0	22.80759048	0.109514283
08/01/2017	13:05:00	3.875192642	39.25400543	0	22.84693909	0.099930167
08/01/2017	14:05:00	4.002155304	24.13610077	0	22.88386726	0.091663637
08/01/2017	15:05:00	4.11748457	3.712890148	0	22.9228096	0.079502966
08/01/2017	16:05:00	4.207381248	0	0	22.96053505	0.060461322
08/01/2017	17:05:00	4.24392271	0	0	22.98135185	0.044567096
08/01/2017	18:05:00	4.205499649	0	0	22.97700691	0.037381975
08/01/2017	19:05:00	4.093882561	0	0	22.93611717	0.042644981
08/01/2017	20:05:00	3.980816126	0	0	22.84798241	0.053858928
08/01/2017	21:05:00	3.874388218	0	0	22.72890091	0.066281244
08/01/2017	22:05:00	3.773954391	0	0	22.62092018	0.079097748
08/01/2017	23:05:00	3.651327372	0	0	22.56394768	0.089298456
09/01/2017	00:05:00	3.488635063	0	0	22.58835411	0.097845673
09/01/2017	01:05:00	3.356647491	0	0	22.66036797	0.104092526
09/01/2017	02:05:00	3.301701784	0	0	22.74313354	0.097298661
09/01/2017	03:05:00	3.368386507	0	0	22.83789635	0.081416783
09/01/2017	04:05:00	3.495807409	0	0	22.92095184	0.064572205
09/01/2017	05:05:00	3.5997293	0	0	22.96899605	0.045759083
09/01/2017	06:05:00	3.644653559	0	0	22.98592758	0.029313065
09/01/2017	07:05:00	3.590044975	0	0	22.975317	0.004736459
09/01/2017	08:05:00	3.529093027	0	0	22.93205643	0.031694061
09/01/2017	09:05:00	3.499456406	11.10796452	0	22.86479568	0.048756157
09/01/2017	10:05:00	3.495708466	24.06316757	0	22.77920914	0.070365435
09/01/2017	11:05:00	3.512603045	35.57103729	0	22.70275688	0.080528933
09/01/2017	12:05:00	3.548881769	36.85361099	0	22.71170998	0.087086365
09/01/2017	13:05:00	3.644937754	31.59058189	0	22.77099419	0.103054262
09/01/2017	14:05:00	3.739418983	20.32974815	0	22.83382225	0.10300902
09/01/2017	15:05:00	3.880923271	4.252574444	0	22.91281891	0.092291929
09/01/2017	16:05:00	4.083367825	0	0	22.98282814	0.075439905
09/01/2017	17:05:00	4.187610149	0	0	23.01616669	0.055721369
09/01/2017	18:05:00	4.173484325	0	0	23.02939034	0.046117947
09/01/2017	19:05:00	4.085217476	0	0	23.02939987	0.040851257
09/01/2017	20:05:00	3.952522755	0	0	23.01878738	0.054844485
09/01/2017	21:05:00	3.815243006	0	0	22.99016571	0.077488569
09/01/2017	22:05:00	3.676653385	0	0	22.92954254	0.109274876
09/01/2017	23:05:00	3.531594038	0	0	22.86018372	0.124705757
10/01/2017	00:05:00	3.361207008	0	0	22.8348732	0.129575864
10/01/2017	01:05:00	3.174299717	0	0	22.84240341	0.127808789
10/01/2017	02:05:00	2.994497299	0	0	22.85873032	0.120875505
10/01/2017	03:05:00	2.904016256	0	0	22.88054848	0.111906618
10/01/2017	04:05:00	2.876529455	0	0	22.90298653	0.099823125
10/01/2017	05:05:00	2.932914495	0	0	22.93216515	0.08261256
10/01/2017	06:05:00	3.070085287	0	0	22.97003174	0.064579207
10/01/2017	07:05:00	3.147033691	0	0	22.98491478	0.048204218
10/01/2017	08:05:00	3.161871195	0	0	22.98011398	0.040118005
10/01/2017	09:05:00	3.113481522	7.134123325	0	22.95918465	0.053705244
10/01/2017	10:05:00	3.065052748	18.92402649	0	22.91687584	0.069839162
10/01/2017	11:05:00	3.04234457	19.30876732	0	22.85390091	0.087665583
10/01/2017	12:05:00	3.042583466	22.52769279	0	22.78836441	0.101531678
10/01/2017	13:05:00	3.054430962	17.40126801	0	22.75603867	0.097107884
10/01/2017	14:05:00	3.161818981	13.22351742	0	22.77125359	0.082093438
10/01/2017	15:05:00	3.340994596	2.802439451	0	22.81349945	0.070375494
10/01/2017	16:05:00	3.484378576	0	0	22.84740257	0.063327241
10/01/2017	17:05:00	3.587407351	0	0	22.87170029	0.053021371
10/01/2017	18:05:00	3.658027887	0	0	22.887743	0.039301824
10/01/2017	19:05:00	3.654554844	0	0	22.88912582	0.02167084
10/01/2017	20:05:00	3.558766365	0	0	22.87619972	0.010679741
10/01/2017	21:05:00	3.452159166	0	0	22.85009384	0.044381476
10/01/2017	22:05:00	3.342067242	0	0	22.80789375	0.049818998
10/01/2017	23:05:00	3.226667404	0	0	22.75597954	0.05784011
11/01/2017	00:05:00	3.103053808	0	0	22.69607162	0.080292829
11/01/2017	01:05:00	2.955227137	0	0	22.65781975	0.089328628
11/01/2017	02:05:00	2.793521404	0	0	22.67442322	0.092765586
11/01/2017	03:05:00	2.694648981	0	0	22.70862389	0.102128314
11/01/2017	04:05:00	2.60768795	0	0	22.73937798	0.109446907
11/01/2017	05:05:00	2.593663931	0	0	22.77196503	0.109438331
11/01/2017	06:05:00	2.600545645	0	0	22.79629707	0.104754912
11/01/2017	07:05:00	2.551493406	0	0	22.80483055	0.103346114
11/01/2017	08:05:00	2.466251373	0	0	22.80064964	0.116034918
11/01/2017	09:05:00	2.325866938	13.58344746	0	22.78104782	0.129668194
11/01/2017	10:05:00	2.226167679	17.19410706	0	22.75409508	0.123861742
11/01/2017	11:05:00	2.17511487	18.93294716	0	22.72300911	0.119682012
11/01/2017	12:05:00	2.19491291	34.69972229	0	22.69875717	0.097425856
11/01/2017	13:05:00	2.317207813	60.43297958	0	22.68748283	0.063643925
11/01/2017	14:05:00	2.735070705	40.65807343	0	22.69986725	0.027059555
11/01/2017	15:05:00	3.09544158	6.907034397	0	22.69641685	0.012587815
11/01/2017	16:05:00	3.185520411	0	0	22.66469955	0.021246069
11/01/2017	17:05:00	3.156652451	0	0	22.61473465	0.028883378
11/01/2017	18:05:00	3.089182377	0	0	22.56268501	0.046837825
11/01/2017	19:05:00	2.983605862	0	0	22.51683807	0.074791654
11/01/2017	20:05:00	2.886977196	0	0	22.48705292	0.090229795
11/01/2017	21:05:00	2.804486036	0	0	22.46916771	0.109716351
11/01/2017	22:05:00	2.810198784	0	0	22.48146439	0.133295223
11/01/2017	23:05:00	2.883791208	0	0	22.50464821	0.14784426
12/01/2017	00:05:00	2.943615437	0	0	22.52778625	0.133422577
12/01/2017	01:05:00	2.948964357	0	0	22.54585648	0.1061237
12/01/2017	02:05:00	2.929622412	0	0	22.56404495	0.097135186
12/01/2017	03:05:00	2.923165321	0	0	22.58656883	0.103257931
12/01/2017	04:05:00	2.921477556	0	0	22.61252022	0.105224093
12/01/2017	05:05:00	2.90533042	0	0	22.63846016	0.098449635
12/01/2017	06:05:00	2.88389802	0	0	22.66351509	0.094316124
12/01/2017	07:05:00	2.879405737	0	0	22.69003105	0.10540627
12/01/2017	08:05:00	2.912928343	0	0	22.71727943	0.109728378
12/01/2017	09:05:00	2.954487562	19.35848618	0	22.74044609	0.099520165
12/01/2017	10:05:00	3.016520262	41.45933914	0	22.76130676	0.092619226
12/01/2017	11:05:00	3.094275951	57.93416977	0	22.78201294	0.090875925
12/01/2017	12:05:00	3.178965807	60.54347229	0	22.8013649	0.085908306
12/01/2017	13:05:00	3.262069225	52.10283661	0	22.81836128	0.08254439
12/01/2017	14:05:00	3.339068174	28.88362312	0	22.83575058	0.085549413
12/01/2017	15:05:00	3.40732193	6.181892872	0	22.85447884	0.100280607
12/01/2017	16:05:00	3.458639622	0	0	22.87243843	0.100072415
12/01/2017	17:05:00	3.480162859	0	0	22.88606834	0.090645151
12/01/2017	18:05:00	3.48920989	0	0	22.8967495	0.088867501
12/01/2017	19:05:00	3.423260212	0	0	22.90722656	0.093055008
12/01/2017	20:05:00	3.35848999	0	0	22.91667938	0.09350739
12/01/2017	21:05:00	3.289865494	0	0	22.92225075	0.081080549
12/01/2017	22:05:00	3.211052179	0	0	22.92262459	0.070863855
12/01/2017	23:05:00	3.125304461	0	0	22.9203701	0.060141436
13/01/2017	00:05:00	3.036526442	0	0	22.91560364	0.051462527
13/01/2017	01:05:00	2.940810204	0	0	22.9040432	0.034916861
13/01/2017	02:05:00	2.835558891	0	0	22.8816452	0.021388512
13/01/2017	03:05:00	2.727745295	0	0	22.85411072	0.012766219
13/01/2017	04:05:00	2.637025833	0	0	22.84000778	0.005521359
13/01/2017	05:05:00	2.620427847	0	0	22.84606743	0.021416498
13/01/2017	06:05:00	2.622868538	0	0	22.85493088	0.01950316
13/01/2017	07:05:00	2.615093231	0	0	22.85659409	0.015209174
13/01/2017	08:05:00	2.628154278	0	0	22.85208511	0.013770318
13/01/2017	09:05:00	2.645901442	14.12584591	0	22.83754349	0.006537005
13/01/2017	10:05:00	2.679738045	29.06429482	0	22.80996513	0.012794382
13/01/2017	11:05:00	2.739061117	39.16246796	0	22.76229477	0.036103801
13/01/2017	12:05:00	2.81872654	41.3877449	0	22.70831299	0.063439861
13/01/2017	13:05:00	2.919188976	35.33657074	0	22.66651726	0.090712846
13/01/2017	14:05:00	3.004201889	21.01993561	0	22.63831711	0.112201862
13/01/2017	15:05:00	3.075977087	4.88996172	0	22.63160706	0.11993787
13/01/2017	16:05:00	3.149954796	0	0	22.65328789	0.119884959
13/01/2017	17:05:00	3.211555481	0	0	22.68828392	0.114789735
13/01/2017	18:05:00	3.241508007	0	0	22.72202301	0.102891935
13/01/2017	19:05:00	3.251242876	0	0	22.7593689	0.081938221
13/01/2017	20:05:00	3.273004055	0	0	22.79208565	0.057521217
13/01/2017	21:05:00	3.277023554	0	0	22.80666161	0.037909507
13/01/2017	22:05:00	3.213545799	0	0	22.79026031	0.044412964
13/01/2017	23:05:00	3.151522875	0	0	22.72687912	0.078240552
14/01/2017	00:05:00	3.104920626	0	0	22.63440514	0.084870613
14/01/2017	01:05:00	3.047562361	0	0	22.57563972	0.082776774
14/01/2017	02:05:00	2.965907097	0	0	22.55008888	0.089905802
14/01/2017	03:05:00	2.85227704	0	0	22.56432724	0.095759712
14/01/2017	04:05:00	2.801517487	0	0	22.61467743	0.100378754
14/01/2017	05:05:00	2.803640604	0	0	22.66088104	0.097885181
14/01/2017	06:05:00	2.808614731	0	0	22.69154358	0.089469545
14/01/2017	07:05:00	2.826176882	0	0	22.71700096	0.08325068
14/01/2017	08:05:00	2.901233912	0	0	22.73856354	0.06338969
14/01/2017	09:05:00	3.079521179	34.22809601	0	22.75742531	0.039354937
14/01/2017	10:05:00	3.255023479	46.83443451	0	22.76337814	0.03052889
14/01/2017	11:05:00	3.312573671	78.16808319	0	22.74785233	0.025890086
14/01/2017	12:05:00	3.481024027	95.96191406	0	22.71780205	0.039232437
14/01/2017	13:05:00	3.720892191	81.34575653	0	22.68051529	0.049820968
14/01/2017	14:05:00	3.952773809	50.46991348	0	22.63589668	0.058265745
14/01/2017	15:05:00	4.088931561	10.36310577	0	22.59151459	0.056633769
14/01/2017	16:05:00	4.094664574	0	0	22.55283928	0.051419855
14/01/2017	17:05:00	4.06738615	0	0	22.52221107	0.045073033
14/01/2017	18:05:00	4.001966	0	0	22.50390816	0.051278897
14/01/2017	19:05:00	3.902344227	0	0	22.50024414	0.062279997
14/01/2017	20:05:00	3.804531574	0	0	22.50853539	0.071612489
14/01/2017	21:05:00	3.714417458	0	0	22.52841568	0.078703749
14/01/2017	22:05:00	3.62653327	0	0	22.54804993	0.070510818
14/01/2017	23:05:00	3.545781851	0	0	22.55565643	0.045214302
15/01/2017	00:05:00	3.464468479	0	0	22.54566383	0.016453546
15/01/2017	01:05:00	3.376856089	0	0	22.51426697	0.023088311
15/01/2017	02:05:00	3.276646376	0	0	22.47604179	0.029351467
15/01/2017	03:05:00	3.162004471	0	0	22.44678497	0.040339555
15/01/2017	04:05:00	3.023965597	0	0	22.4252491	0.054677631
15/01/2017	05:05:00	2.929015398	0	0	22.4289875	0.067833522
15/01/2017	06:05:00	2.92896986	0	0	22.46861076	0.073376436
15/01/2017	07:05:00	2.980057716	0	0	22.51179886	0.067408656
15/01/2017	08:05:00	3.120982885	0	0	22.54436684	0.057738379
15/01/2017	09:05:00	3.310975552	36.4227066	0	22.56523514	0.047588996
15/01/2017	10:05:00	3.513909101	73.84081268	0	22.56681061	0.04215207
15/01/2017	11:05:00	3.739679575	96.20701599	0	22.55596161	0.040996143
15/01/2017	12:05:00	3.994006157	100.1494522	0	22.53715134	0.045617676
15/01/2017	13:05:00	4.258556843	85.30268097	0	22.50325394	0.062313949
15/01/2017	14:05:00	4.508006573	53.7501297	0	22.46280098	0.076042218
15/01/2017	15:05:00	4.715346336	12.75641441	0	22.43795586	0.088154013
15/01/2017	16:05:00	4.850121498	0	0	22.43556404	0.106560301
15/01/2017	17:05:00	4.889128685	0	0	22.44789886	0.12553667
15/01/2017	18:05:00	4.824243546	0	0	22.46502113	0.131443854
15/01/2017	19:05:00	4.662862301	0	0	22.49006653	0.125549321
15/01/2017	20:05:00	4.515464306	0	0	22.52228928	0.118757679
15/01/2017	21:05:00	4.385911465	0	0	22.55605316	0.11091886
15/01/2017	22:05:00	4.275364399	0	0	22.58795547	0.10368426
15/01/2017	23:05:00	4.186949253	0	0	22.61880684	0.093165009
16/01/2017	00:05:00	4.105131626	0	0	22.64166641	0.087322567
16/01/2017	01:05:00	4.005030155	0	0	22.65009689	0.092045938
16/01/2017	02:05:00	3.873580217	0	0	22.64300537	0.103015848
16/01/2017	03:05:00	3.732843161	0	0	22.62317467	0.11411755
16/01/2017	04:05:00	3.590399981	0	0	22.59671974	0.12152484
16/01/2017	05:05:00	3.444475889	0	0	22.58328629	0.119254327
16/01/2017	06:05:00	3.300733805	0	0	22.59450722	0.112672983
16/01/2017	07:05:00	3.224163532	0	0	22.61889839	0.107682999
16/01/2017	08:05:00	3.297173262	0	0	22.64744759	0.10379856
16/01/2017	09:05:00	3.500333309	36.86261368	0	22.6777401	0.098152274
16/01/2017	10:05:00	3.801964998	73.59082794	0	22.70875168	0.084983774
16/01/2017	11:05:00	4.150596142	95.58937073	0	22.73739433	0.065647365
16/01/2017	12:05:00	4.481184006	99.60323334	0	22.75364685	0.053930917
16/01/2017	13:05:00	4.765331268	85.15751648	0	22.75255013	0.057593956
16/01/2017	14:05:00	5.007866859	54.29979706	0	22.73517036	0.070999283
16/01/2017	15:05:00	5.206881523	13.79040718	0	22.70089722	0.087366573
16/01/2017	16:05:00	5.342110157	0	0	22.65755081	0.106042482
16/01/2017	17:05:00	5.387987614	0	0	22.62493134	0.120621637
16/01/2017	18:05:00	5.316226482	0	0	22.62581635	0.119595212
16/01/2017	19:05:00	5.137820244	0	0	22.64762878	0.116934219
16/01/2017	20:05:00	4.976562023	0	0	22.67487144	0.117103803
16/01/2017	21:05:00	4.840917587	0	0	22.70320892	0.113920247
16/01/2017	22:05:00	4.73687315	0	0	22.73143196	0.104547237
16/01/2017	23:05:00	4.668178558	0	0	22.757761	0.087985834
17/01/2017	00:05:00	4.628211975	0	0	22.77941132	0.072369268
17/01/2017	01:05:00	4.57771492	0	0	22.78739166	0.066201434
