"Date time","T","I","N","U"
"2017/01/03 15:05:00",5.11844730377197,0,0.0111371445655823,0.0396430402734895
"2017/01/03 16:05:00",5.15364694595337,0,0.011361400783062,0.0324652922906351
"2017/01/03 17:05:00",5.08260869979858,0,0.011646185696125,0.0264247454934352
"2017/01/03 18:05:00",4.91165542602539,0,0.0120348529219627,0.0293475608020211
"2017/01/03 19:05:00",4.77070045471191,0,0.0122724440097809,0.0159394279225441
"2017/01/03 20:05:00",4.67488384246826,0,0.0123818547129631,0.0493568289713513
"2017/01/03 21:05:00",4.59012889862061,0,0.0123596483469009,0.0897147158892724
"2017/01/03 22:05:00",4.50721883773804,0,0.0122793052196503,0.106034338219042
"2017/01/03 23:05:00",4.43088054656982,0,0.0122403092384339,0.101183265222583
"2017/01/04 00:05:00",4.36428499221802,0,0.0121453186273575,0.0981448842323365
"2017/01/04 01:05:00",4.3036994934082,0,0.0119170211553574,0.107886782638548
"2017/01/04 02:05:00",4.28200244903564,0,0.011639111161232,0.111025093903558
"2017/01/04 03:05:00",4.27167987823486,0,0.0113751512765884,0.111333523659274
"2017/01/04 04:05:00",4.24586868286133,0,0.0111552372574806,0.0953465931706543
"2017/01/04 05:05:00",4.18744039535522,0,0.0110230073332787,0.0814161242199541
"2017/01/04 06:05:00",4.13901948928833,0,0.0109282026290894,0.0762583896544365
"2017/01/04 07:05:00",4.18095350265503,0,0.0108252221345902,0.083807290535322
"2017/01/04 08:05:00",4.3041558265686,27.5928077697754,0.0107247069478035,0.0875622320634199
"2017/01/04 09:05:00",4.49293088912964,62.7137031555176,0.0106249538064003,0.0886866412478621
"2017/01/04 10:05:00",4.72229337692261,83.2250823974609,0.0105808575749397,0.071231968165243
"2017/01/04 11:05:00",4.97381830215454,85.5231399536133,0.0105621355772018,0.0702096799802853
"2017/01/04 12:05:00",5.24962329864502,69.5702896118164,0.0104313714504242,0.0856295837610474
"2017/01/04 13:05:00",5.51535892486572,38.1099586486816,0.0102685584425926,0.0835710267125399
"2017/01/04 14:05:00",5.70447969436646,2.44804382324219,0.0101577915549278,0.0658907656828819
"2017/01/04 15:05:00",5.83423566818237,0,0.0100755897760391,0.0538094221514434
"2017/01/04 16:05:00",5.88138341903687,0,0.010077270925045,0.0450097371569814
"2017/01/04 17:05:00",5.82322072982788,0,0.0101051344871521,0.0368959385642031
"2017/01/04 18:05:00",5.72491216659546,0,0.0100685783624649,0.037182191091637
"2017/01/04 19:05:00",5.62474918365479,0,0.0100542795658112,0.0198433183083721
"2017/01/04 20:05:00",5.52816104888916,0,0.0100835242271423,0.0371544425267111
"2017/01/04 21:05:00",5.44937467575073,0,0.0101208769083023,0.0712537553797534
"2017/01/04 22:05:00",5.37633514404297,0,0.01012319034338,0.0830667474242042
"2017/01/04 23:05:00",5.30936002731323,0,0.0100548945069313,0.0978115511744752
"2017/01/05 00:05:00",5.22223997116089,0,0.0100072270035744,0.114567691844911
"2017/01/05 01:05:00",5.08035898208618,0,0.0100883616805077,0.138736679874205
"2017/01/05 02:05:00",4.92629051208496,0,0.0102035100460053,0.143991910297337
"2017/01/05 03:05:00",4.78286027908325,0,0.0102484425902367,0.137726827509165
"2017/01/05 04:05:00",4.63221025466919,0,0.0102938986420631,0.136564491019821
"2017/01/05 05:05:00",4.48585271835327,0,0.0102876566052437,0.14439039770122
"2017/01/05 06:05:00",4.35073471069336,0,0.0102425767183304,0.152557591392027
"2017/01/05 07:05:00",4.30412340164185,0,0.0101757677197456,0.147023773032475
"2017/01/05 08:05:00",4.35160112380981,29.0102710723877,0.0100903506278992,0.138686682366314
"2017/01/05 09:05:00",4.45933246612549,64.578369140625,0.0100374829173088,0.132784394951129
"2017/01/05 10:05:00",4.50908279418945,85.6836776733398,0.0100271055698395,0.125091720153927
"2017/01/05 11:05:00",4.55025815963745,88.6924667358398,0.00998828089237213,0.107796321318664
"2017/01/05 12:05:00",4.7625789642334,72.8823547363281,0.0098996906876564,0.0898100739442272
"2017/01/05 13:05:00",4.91918754577637,40.1038818359375,0.00982651358842849,0.08148291726195
"2017/01/05 14:05:00",5.02564239501953,3.14313101768494,0.00981792545318603,0.0830466111528268
"2017/01/05 15:05:00",5.09459114074707,0,0.00993827891349792,0.0957746568410544
"2017/01/05 16:05:00",5.06943321228027,0,0.0102196211218834,0.109086672661858
"2017/01/05 17:05:00",4.95736503601074,0,0.0105224992036819,0.12063914931213
"2017/01/05 18:05:00",4.75410795211792,0,0.0107243640422821,0.133212965252975
"2017/01/05 19:05:00",4.54758358001709,0,0.0107863815426827,0.141125156662363
"2017/01/05 20:05:00",4.33600616455078,0,0.0106642845869065,0.138870667063493
"2017/01/05 21:05:00",4.14243936538696,0,0.0104759086966515,0.132399473724612
"2017/01/05 22:05:00",4.05748271942139,0,0.0102658760249615,0.122047809815118
"2017/01/05 23:05:00",4.10972213745117,0,0.0100429535508156,0.108681719338625
"2017/01/06 00:05:00",4.23015737533569,0,0.00981943798065186,0.0949885786885179
"2017/01/06 01:05:00",4.34046030044556,0,0.00963649594783783,0.0810221403547808
"2017/01/06 02:05:00",4.38522243499756,0,0.00953100767731667,0.0734865907059719
"2017/01/06 03:05:00",4.34768581390381,0,0.00953545713424683,0.0762571576141318
"2017/01/06 04:05:00",4.24262762069702,0,0.00968307051062584,0.0897806255394153
"2017/01/06 05:05:00",4.09609985351562,0,0.00998337861895561,0.104794272802017
"2017/01/06 06:05:00",3.92514252662659,0,0.0103725433051586,0.121068298815467
"2017/01/06 07:05:00",3.85122871398926,0,0.0106601130366325,0.13101055304749
"2017/01/06 08:05:00",3.81825137138367,22.0562477111816,0.0106679140925408,0.132955199601947
"2017/01/06 09:05:00",3.77480292320251,50.495906829834,0.0104796012341977,0.12874401942759
"2017/01/06 10:05:00",3.83377385139465,73.2635726928711,0.0102266571521759,0.121571542235424
"2017/01/06 11:05:00",3.97933959960938,76.3428497314453,0.00996647235751152,0.110665447369845
"2017/01/06 12:05:00",4.16124629974365,52.3524932861328,0.00973307061195373,0.0978022024613452
"2017/01/06 13:05:00",4.32701206207275,27.1344013214111,0.00953437188267707,0.0831320102448515
"2017/01/06 14:05:00",4.42846488952637,3.20099759101868,0.0093999790251255,0.0729906892345945
"2017/01/06 15:05:00",4.42907667160034,0,0.00936756184697151,0.0722778954369299
"2017/01/06 16:05:00",4.3073673248291,0,0.00947664162516594,0.0867369606060035
"2017/01/06 17:05:00",4.1253228187561,0,0.00977305233478546,0.105604937687286
"2017/01/06 18:05:00",3.91157102584839,0,0.0102108520567417,0.122337842224747
"2017/01/06 19:05:00",3.69595456123352,0,0.0105432261228562,0.130356069731163
"2017/01/06 20:05:00",3.46519780158997,0,0.0105556418895721,0.129447655267866
"2017/01/06 21:05:00",3.21369695663452,0,0.0103494458198547,0.127259758322273
"2017/01/06 22:05:00",2.94969439506531,0,0.0101168272197247,0.124821721901981
"2017/01/06 23:05:00",2.73188614845276,0,0.0099336210489273,0.119762873153181
"2017/01/07 00:05:00",2.69593167304993,0,0.0097645841538906,0.10798958616586
"2017/01/07 01:05:00",2.82047915458679,0,0.00959673887491226,0.0923022134530916
"2017/01/07 02:05:00",2.99406599998474,0,0.00943624287843705,0.0768551824320582
"2017/01/07 03:05:00",3.03817772865295,0,0.00935604560375214,0.0733454227150955
"2017/01/07 04:05:00",2.95703268051147,0,0.00938579878211022,0.0753967674077946
"2017/01/07 05:05:00",2.82662773132324,0,0.00950701335072517,0.0752642277543705
"2017/01/07 06:05:00",2.64736390113831,0,0.00972503915429115,0.0783081698239329
"2017/01/07 07:05:00",2.50696587562561,0,0.010087692797184,0.0864425112448547
"2017/01/07 08:05:00",2.45609211921692,6.49368476867676,0.0103832098841667,0.0782918382835161
"2017/01/07 09:05:00",2.60129475593567,23.9380512237549,0.0104169470369816,0.0565773674504005
"2017/01/07 10:05:00",2.874915599823,32.9980278015137,0.0103258320391178,0.0288165105159236
"2017/01/07 11:05:00",3.16906714439392,31.4590148925781,0.010218694537878,0.012792525939543
"2017/01/07 12:05:00",3.40815758705139,22.5107498168945,0.0101564894020557,0.0373516066932359
"2017/01/07 13:05:00",3.56822800636292,16.8682975769043,0.0101870155930519,0.0799687063351106
"2017/01/07 14:05:00",3.67172288894653,2.46498489379883,0.0101894648969173,0.105553634912219
"2017/01/07 15:05:00",3.69673562049866,0,0.0102947837114334,0.10409316290074
"2017/01/07 16:05:00",3.70587611198425,0,0.0104450959563255,0.0987802173439946
"2017/01/07 17:05:00",3.66806173324585,0,0.0105440841913224,0.0904240794137055
"2017/01/07 18:05:00",3.59310531616211,0,0.0106047216653824,0.0799997078079404
"2017/01/07 19:05:00",3.51969051361084,0,0.0106663945317268,0.0592743314206645
"2017/01/07 20:05:00",3.444500207901,0,0.0107480117678642,0.0327722542607793
"2017/01/07 21:05:00",3.36198353767395,0,0.010824196100235,0.0147429540818903
"2017/01/07 22:05:00",3.27771520614624,0,0.0108390160799026,0.0277230391969694
"2017/01/07 23:05:00",3.3288516998291,0,0.0107328503727913,0.0625065615905655
"2017/01/08 00:05:00",3.44623494148254,0,0.0105562745332718,0.0855315903924217
"2017/01/08 01:05:00",3.5646812915802,0,0.0103814719319344,0.0876101120213593
"2017/01/08 02:05:00",3.71556878089905,0,0.0101638265252113,0.0879704685033725
"2017/01/08 03:05:00",3.82325100898743,0,0.00995944064855576,0.0753209645413766
"2017/01/08 04:05:00",3.83626532554626,0,0.00985236829519271,0.0658167766967916
"2017/01/08 05:05:00",3.78719758987427,0,0.0098529024720192,0.0774204251324038
"2017/01/08 06:05:00",3.69876956939697,0,0.00993646758794784,0.0961531090801893
"2017/01/08 07:05:00",3.63897371292114,0,0.0101277228593826,0.109880363457835
"2017/01/08 08:05:00",3.61191320419312,13.3704748153687,0.0103239709734917,0.117497051900943
"2017/01/08 09:05:00",3.62078309059143,31.5254058837891,0.0104455381631851,0.123027330262053
"2017/01/08 10:05:00",3.65630912780762,52.5894203186035,0.010415702521801,0.11930285560714
"2017/01/08 11:05:00",3.74345993995667,51.2122764587402,0.0102297450304031,0.109514283378763
"2017/01/08 12:05:00",3.87519264221191,39.2540054321289,0.010007980465889,0.0999301673765459
"2017/01/08 13:05:00",4.00215530395508,24.136100769043,0.00981544807553292,0.0916636371388977
"2017/01/08 14:05:00",4.11748456954956,3.71289014816284,0.00962944489717483,0.0795029662873015
"2017/01/08 15:05:00",4.20738124847412,0,0.00945692709088325,0.0604613221935649
"2017/01/08 16:05:00",4.2439227104187,0,0.00934724354743957,0.044567096214282
"2017/01/08 17:05:00",4.20549964904785,0,0.00934475800395012,0.0373819745465048
"2017/01/08 18:05:00",4.09388256072998,0,0.00952331545948983,0.0426449806796409
"2017/01/08 19:05:00",3.98081612586975,0,0.00997101211547852,0.053858927669462
"2017/01/08 20:05:00",3.87438821792603,0,0.010602794110775,0.0662812438838097
"2017/01/08 21:05:00",3.77395439147949,0,0.0111654434800148,0.0790977482283855
"2017/01/08 22:05:00",3.65132737159729,0,0.0114281342625618,0.0892984558871581
"2017/01/08 23:05:00",3.48863506317139,0,0.0112157977223396,0.0978456726499495
"2017/01/09 00:05:00",3.35664749145508,0,0.0107506636977195,0.104092525587735
"2017/01/09 01:05:00",3.30170178413391,0,0.0102707467675209,0.097298661191562
"2017/01/09 02:05:00",3.3683865070343,0,0.00978985846042633,0.0814167832529616
"2017/01/09 03:05:00",3.4958074092865,0,0.00936824741959572,0.0645722052474681
"2017/01/09 04:05:00",3.59972929954529,0,0.00909032633900642,0.045759082771897
"2017/01/09 05:05:00",3.64465355873108,0,0.00894798704981804,0.0293130646785718
"2017/01/09 06:05:00",3.59004497528076,0,0.00896354961395264,0.00473645896272831
"2017/01/09 07:05:00",3.52909302711487,0,0.0092302878499031,0.0316940608880239
"2017/01/09 08:05:00",3.49945640563965,11.107964515686,0.00965048635005951,0.0487561574174666
"2017/01/09 09:05:00",3.49570846557617,24.0631675720215,0.0101481218934059,0.0703654345290246
"2017/01/09 10:05:00",3.51260304450989,35.5710372924805,0.0105364780426025,0.0805289331237269
"2017/01/09 11:05:00",3.5488817691803,36.8536109924316,0.010360156416893,0.0870863647688805
"2017/01/09 12:05:00",3.64493775367737,31.5905818939209,0.00989427196979522,0.103054262112711
"2017/01/09 13:05:00",3.73941898345947,20.3297481536865,0.00942742997407913,0.1030090203984
"2017/01/09 14:05:00",3.8809232711792,4.25257444381714,0.00893427151441574,0.092291928742452
"2017/01/09 15:05:00",4.08336782455444,0,0.00852470371127128,0.0754399045921995
"2017/01/09 16:05:00",4.18761014938354,0,0.00828923350572586,0.0557213692447281
"2017/01/09 17:05:00",4.17348432540894,0,0.00815333959460259,0.0461179474869769
"2017/01/09 18:05:00",4.08521747589111,0,0.00810394820570946,0.0408512569464516
"2017/01/09 19:05:00",3.95252275466919,0,0.00814160269498825,0.0548444852695318
"2017/01/09 20:05:00",3.81524300575256,0,0.00828546354174614,0.0774885686155547
"2017/01/09 21:05:00",3.67665338516235,0,0.00863080969452858,0.109274876399315
"2017/01/09 22:05:00",3.53159403800964,0,0.00902024427056312,0.124705757443056
"2017/01/09 23:05:00",3.36120700836182,0,0.00906096455454827,0.1295758643476
"2017/01/10 00:05:00",3.17429971694946,0,0.00886556398868561,0.127808789472016
"2017/01/10 01:05:00",2.99449729919434,0,0.00864184123277664,0.120875505333584
"2017/01/10 02:05:00",2.9040162563324,0,0.00846525657176972,0.111906617822916
"2017/01/10 03:05:00",2.87652945518494,0,0.00835587021708489,0.0998231245518204
"2017/01/10 04:05:00",2.93291449546814,0,0.00826180186867714,0.0826125598786259
"2017/01/10 05:05:00",3.07008528709412,0,0.00812984845042229,0.0645792072341981
"2017/01/10 06:05:00",3.14703369140625,0,0.00804725635051728,0.0482042177212369
"2017/01/10 07:05:00",3.16187119483948,0,0.00804393512010574,0.0401180050596143
"2017/01/10 08:05:00",3.11348152160645,7.1341233253479,0.00812674084305763,0.0537052443820295
"2017/01/10 09:05:00",3.06505274772644,18.9240264892578,0.00833206382393837,0.0698391622863409
"2017/01/10 10:05:00",3.04234457015991,19.3087673187256,0.00865354749560356,0.0876655826249621
"2017/01/10 11:05:00",3.04258346557617,22.5276927947998,0.0089824531674385,0.101531678230477
"2017/01/10 12:05:00",3.05443096160889,17.4012680053711,0.00908388629555703,0.0971078844780591
"2017/01/10 13:05:00",3.16181898117065,13.2235174179077,0.00891517293453217,0.0820934383297614
"2017/01/10 14:05:00",3.34099459648132,2.80243945121765,0.00863137254118919,0.0703754943079002
"2017/01/10 15:05:00",3.48437857627869,0,0.00839095750451088,0.0633272414420603
"2017/01/10 16:05:00",3.58740735054016,0,0.00819747245311737,0.0530213706551075
"2017/01/10 17:05:00",3.65802788734436,0,0.0080524944961071,0.0393018239707579
"2017/01/10 18:05:00",3.65455484390259,0,0.00799010634422302,0.021670839912853
"2017/01/10 19:05:00",3.55876636505127,0,0.0080417686700821,0.010679740967614
"2017/01/10 20:05:00",3.45215916633606,0,0.00827397003769875,0.0443814760089899
"2017/01/10 21:05:00",3.3420672416687,0,0.00862128174304962,0.049818997913285
"2017/01/10 22:05:00",3.2266674041748,0,0.00899803620576858,0.0578401104161114
"2017/01/10 23:05:00",3.10305380821228,0,0.00943019491434097,0.0802928293678407
"2017/01/11 00:05:00",2.95522713661194,0,0.00961299884319305,0.0893286279382489
"2017/01/11 01:05:00",2.79352140426636,0,0.00930685758590698,0.0927655856643654
"2017/01/11 02:05:00",2.69464898109436,0,0.00887949448823929,0.102128313570924
"2017/01/11 03:05:00",2.60768795013428,0,0.0085005384683609,0.10944690680956
"2017/01/11 04:05:00",2.59366393089294,0,0.0081663763821125,0.109438330849416
"2017/01/11 05:05:00",2.60054564476013,0,0.00791971528530121,0.104754911626945
"2017/01/11 06:05:00",2.55149340629578,0,0.00778138941526413,0.103346114034578
"2017/01/11 07:05:00",2.46625137329102,0,0.00772309097647667,0.116034918299566
"2017/01/11 08:05:00",2.32586693763733,13.5834474563599,0.00775987488031388,0.129668194067796
"2017/01/11 09:05:00",2.22616767883301,17.1941070556641,0.00787209895253182,0.123861741803001
"2017/01/11 10:05:00",2.17511487007141,18.9329471588135,0.00802006402611733,0.11968201183804
"2017/01/11 11:05:00",2.19491291046143,34.6997222900391,0.00816540756821633,0.0974258562791548
"2017/01/11 12:05:00",2.31720781326294,60.4329795837402,0.00823980197310447,0.0636439248906559
"2017/01/11 13:05:00",2.73507070541382,40.658073425293,0.00819569942355156,0.0270595546108794
"2017/01/11 14:05:00",3.09544157981873,6.90703439712524,0.00820036280155182,0.0125878148700497
"2017/01/11 15:05:00",3.18552041053772,0,0.00841468766331673,0.0212460691500196
"2017/01/11 16:05:00",3.15665245056152,0,0.0088332177400589,0.0288833776526215
"2017/01/11 17:05:00",3.08918237686157,0,0.00925866308808326,0.0468378248151418
"2017/01/11 18:05:00",2.98360586166382,0,0.00956666964292526,0.0747916538379971
"2017/01/11 19:05:00",2.88697719573975,0,0.00974410665035248,0.0902297949782318
"2017/01/11 20:05:00",2.80448603630066,0,0.00978218680620193,0.109716350675464
"2017/01/11 21:05:00",2.81019878387451,0,0.00959449428319931,0.133295222542687
"2017/01/11 22:05:00",2.88379120826721,0,0.00941147214174271,0.147844260058691
"2017/01/11 23:05:00",2.94361543655396,0,0.00929707878828048,0.133422577472828
"2017/01/12 00:05:00",2.9489643573761,0,0.00922588801383972,0.106123699639714
"2017/01/12 01:05:00",2.92962241172791,0,0.00918379861116409,0.0971351860412283
"2017/01/12 02:05:00",2.9231653213501,0,0.0091499165892601,0.103257930861613
"2017/01/12 03:05:00",2.92147755622864,0,0.0091326642036438,0.10522409289213
"2017/01/12 04:05:00",2.90533041954041,0,0.00913654386997223,0.0984496352835921
"2017/01/12 05:05:00",2.88389801979065,0,0.00914866042137146,0.0943161241763028
"2017/01/12 06:05:00",2.87940573692322,0,0.00915555357933045,0.105406270440082
"2017/01/12 07:05:00",2.91292834281921,0,0.00915518248081207,0.109728377658838
"2017/01/12 08:05:00",2.95448756217957,19.3584861755371,0.00914497131109238,0.0995201654928407
"2017/01/12 09:05:00",3.01652026176453,41.4593391418457,0.00912071764469147,0.0926192263319219
"2017/01/12 10:05:00",3.0942759513855,57.9341697692871,0.00908375263214111,0.090875924639949
"2017/01/12 11:05:00",3.17896580696106,60.5434722900391,0.00904477095603943,0.0859083060163891
"2017/01/12 12:05:00",3.26206922531128,52.1028366088867,0.00900151175260544,0.0825443896644446
"2017/01/12 13:05:00",3.33906817436218,28.8836231231689,0.00894383496046066,0.085549413035594
"2017/01/12 14:05:00",3.40732192993164,6.18189287185669,0.0088792120218277,0.100280606508037
"2017/01/12 15:05:00",3.45863962173462,0,0.00883266240358353,0.100072415273475
"2017/01/12 16:05:00",3.48016285896301,0,0.00880698007345199,0.0906451514159411
"2017/01/12 17:05:00",3.4892098903656,0,0.00878905361890793,0.0888675014989855
"2017/01/12 18:05:00",3.42326021194458,0,0.00876591736078262,0.0930550083534209
"2017/01/12 19:05:00",3.35848999023438,0,0.00874023520946503,0.0935073904736683
"2017/01/12 20:05:00",3.28986549377441,0,0.00873432600498199,0.0810805492306585
"2017/01/12 21:05:00",3.21105217933655,0,0.00875369226932526,0.0708638554592347
"2017/01/12 22:05:00",3.12530446052551,0,0.00877407968044281,0.0601414360338818
"2017/01/12 23:05:00",3.0365264415741,0,0.0087948157787323,0.0514625265205383
"2017/01/13 00:05:00",2.94081020355225,0,0.00884556090831756,0.0349168613046267
"2017/01/13 01:05:00",2.83555889129639,0,0.00894211441278458,0.0213885118173379
"2017/01/13 02:05:00",2.72774529457092,0,0.00905584669113159,0.0127662185462698
"2017/01/13 03:05:00",2.63702583312988,0,0.00910734474658966,0.00552135898633148
"2017/01/13 04:05:00",2.62042784690857,0,0.0090687547326088,0.0214164983976382
"2017/01/13 05:05:00",2.62286853790283,0,0.0090141533613205,0.0195031603226038
"2017/01/13 06:05:00",2.61509323120117,0,0.00898947417736053,0.0152091736827477
"2017/01/13 07:05:00",2.62815427780151,0,0.0089945120215416,0.0137703176161466
"2017/01/13 08:05:00",2.6459014415741,14.1258459091187,0.00904252123832703,0.00653700532564001
"2017/01/13 09:05:00",2.67973804473877,29.0642948150635,0.00915760135650634,0.0127943819580238
"2017/01/13 10:05:00",2.73906111717224,39.162467956543,0.00939395725727082,0.0361038014646334
"2017/01/13 11:05:00",2.81872653961182,41.3877449035645,0.00968011403083801,0.0634398608532625
"2017/01/13 12:05:00",2.91918897628784,35.3365707397461,0.00990019166469574,0.0907128458430452
"2017/01/13 13:05:00",3.00420188903809,21.0199356079102,0.0100232108235359,0.112201862141367
"2017/01/13 14:05:00",3.07597708702087,4.88996171951294,0.0100085979104042,0.119937870152037
"2017/01/13 15:05:00",3.1499547958374,0,0.00983791476488113,0.119884958704273
"2017/01/13 16:05:00",3.21155548095703,0,0.00961223131418228,0.114789734906259
"2017/01/13 17:05:00",3.24150800704956,0,0.00940941578149796,0.102891935141677
"2017/01/13 18:05:00",3.25124287605286,0,0.00920590323209763,0.0819382207137418
"2017/01/13 19:05:00",3.27300405502319,0,0.00902652335166932,0.0575212174072044
"2017/01/13 20:05:00",3.27702355384827,0,0.00892555350065232,0.0379095065187304
"2017/01/13 21:05:00",3.21354579925537,0,0.00898949176073074,0.0444129638936373
"2017/01/13 22:05:00",3.15152287483215,0,0.00940159469842911,0.0782405524096803
"2017/01/13 23:05:00",3.10492062568665,0,0.0100410090684891,0.0848706125159186
"2017/01/14 00:05:00",3.04756236076355,0,0.0104106848239899,0.0827767742857947
"2017/01/14 01:05:00",2.96590709686279,0,0.0105258689522743,0.0899058024736027
"2017/01/14 02:05:00",2.85227704048157,0,0.0103156121969223,0.0957597115714383
"2017/01/14 03:05:00",2.80151748657227,0,0.00984862738847732,0.10037875379038
"2017/01/14 04:05:00",2.80364060401917,0,0.00943473625183105,0.0978851810482369
"2017/01/14 05:05:00",2.80861473083496,0,0.00913968914747238,0.0894695454273935
"2017/01/14 06:05:00",2.82617688179016,0,0.00889927041530609,0.0832506796522128
"2017/01/14 07:05:00",2.90123391151428,0,0.00870630633831024,0.0633896897077596
"2017/01/14 08:05:00",3.07952117919922,34.2280960083008,0.00853924441337585,0.0393549367999983
